User_ID,Product_ID,Category,Final_Price(Rs.),Purchase_Date
U1400,P1324,Sports,425.83,2024-01-21
U133,P341,Electronics,351.43,2024-06-05
U539,P1200,Electronics,394.92,2024-02-19
U820,P748,Toys,157.86,2024-02-18
U704,P1876,Sports,463.79,2024-02-06
U82,P934,Beauty,191.0,2024-10-23
U208,P1919,Books,26.05,2024-04-19
U421,P560,Clothing,383.02,2024-11-19
U160,P1191,Clothing,374.97,2024-05-02
U994,P1713,Toys,146.38,2024-05-02
U327,P404,Toys,64.54,2024-09-01
U894,P1056,Sports,181.2,2024-05-20
U582,P361,Beauty,334.08,2024-05-19
U220,P418,Books,295.74,2024-01-29
U336,P519,Toys,323.74,2024-05-20
U120,P1741,Sports,212.6,2024-03-16
U863,P1018,Home & Kitchen,388.6,2024-09-08
U764,P1390,Electronics,172.64,2024-04-10
U1679,P1443,Books,85.65,2024-06-30
U121,P998,Toys,325.78,2024-07-18
U372,P1674,Clothing,384.55,2024-10-31
U1160,P304,Books,218.3,2024-05-06
U24,P1910,Sports,420.81,2024-02-13
U1521,P120,Home & Kitchen,22.9,2024-09-25
U1055,P237,Home & Kitchen,90.24,2024-05-07
U303,P1836,Sports,117.91,2024-08-19
U775,P785,Beauty,291.84,2024-02-23
U1572,P1162,Beauty,450.24,2024-04-28
U1618,P1658,Books,279.93,2024-11-02
U680,P1380,Electronics,327.61,2024-05-05
U401,P1413,Home & Kitchen,326.69,2024-04-12
U1938,P1272,Books,211.84,2024-02-09
U1499,P1224,Beauty,16.99,2024-11-03
U1190,P549,Books,386.98,2024-10-02
U1773,P720,Sports,221.22,2024-09-21
U589,P1586,Beauty,55.84,2024-03-29
U494,P736,Home & Kitchen,312.24,2024-03-08
U1291,P850,Books,110.64,2024-07-07
U1781,P43,Clothing,443.99,2024-04-26
U1996,P431,Books,83.04,2024-08-31
U145,P1180,Books,155.9,2024-09-11
U1914,P1930,Clothing,268.29,2024-01-20
U977,P1661,Clothing,104.62,2024-01-12
U1498,P1705,Home & Kitchen,351.19,2024-11-20
U1471,P181,Books,35.55,2024-01-08
U1800,P1181,Beauty,418.11,2024-06-20
U480,P1638,Electronics,54.37,2024-06-30
U777,P1026,Electronics,254.76,2024-06-06
U899,P1166,Clothing,53.3,2024-04-27
U1991,P585,Toys,175.79,2024-10-27
U1729,P1577,Toys,429.74,2024-03-23
U1538,P1776,Beauty,256.32,2024-04-06
U856,P1796,Electronics,260.11,2024-07-24
U123,P1475,Toys,219.69,2024-01-08
U1008,P1524,Beauty,321.92,2024-01-09
U996,P821,Clothing,198.64,2024-03-29
U792,P911,Toys,11.54,2024-01-02
U1463,P1536,Home & Kitchen,296.57,2024-09-27
U593,P1633,Books,158.64,2024-04-16
U1010,P930,Beauty,97.82,2024-01-31
U986,P1978,Toys,221.04,2024-03-14
U236,P183,Sports,231.42,2024-04-21
U1462,P1843,Books,305.27,2024-10-06
U718,P1490,Toys,36.59,2024-08-05
U1451,P954,Beauty,12.45,2024-09-21
U1983,P1194,Clothing,83.17,2024-04-15
U900,P444,Home & Kitchen,350.37,2024-09-22
U1422,P1809,Sports,98.36,2024-03-31
U663,P97,Beauty,351.28,2024-08-02
U1558,P731,Beauty,339.8,2024-02-04
U659,P170,Home & Kitchen,312.49,2024-05-18
U94,P1821,Home & Kitchen,242.61,2024-05-19
U407,P1893,Books,126.51,2024-07-28
U958,P76,Beauty,247.73,2024-09-12
U354,P247,Toys,231.09,2024-05-08
U1777,P1775,Home & Kitchen,334.09,2024-10-22
U1838,P296,Beauty,275.43,2024-06-04
U762,P401,Books,295.14,2024-01-18
U297,P1813,Sports,70.52,2024-08-24
U1012,P648,Home & Kitchen,464.61,2024-10-02
U1847,P1791,Clothing,24.39,2024-03-07
U703,P795,Sports,264.9,2024-01-24
U983,P583,Clothing,171.82,2024-06-21
U1727,P931,Home & Kitchen,27.84,2024-06-11
U744,P796,Beauty,168.01,2024-05-04
U1836,P169,Electronics,136.35,2024-06-17
U1243,P1362,Sports,66.04,2024-09-15
U1207,P1059,Books,161.32,2024-04-14
U1759,P190,Clothing,230.09,2024-04-27
U157,P505,Clothing,14.37,2024-09-29
U875,P488,Clothing,123.37,2024-09-01
U1311,P1469,Toys,313.14,2024-08-12
U1954,P935,Electronics,33.13,2024-06-18
U1951,P698,Electronics,446.11,2024-03-02
U233,P1587,Sports,69.41,2024-11-06
U528,P1847,Books,76.17,2024-08-10
U721,P625,Books,332.47,2024-03-30
U1302,P45,Beauty,251.09,2024-06-03
U1218,P1028,Books,70.54,2024-05-20
U1731,P1418,Toys,105.66,2024-07-16
U1944,P1723,Electronics,410.94,2024-07-11
U278,P529,Beauty,284.71,2024-07-18
U95,P1868,Books,247.53,2024-07-14
U634,P873,Clothing,46.3,2024-03-19
U81,P158,Clothing,354.35,2024-09-19
U1793,P1474,Clothing,360.98,2024-03-05
U658,P1417,Books,94.5,2024-04-18
U1355,P687,Home & Kitchen,21.54,2024-09-20
U1385,P1257,Toys,13.4,2024-03-27
U901,P1820,Sports,233.79,2024-05-20
U1144,P1306,Electronics,267.18,2024-08-31
U966,P154,Home & Kitchen,106.33,2024-08-02
U1765,P218,Books,338.11,2024-08-10
U1237,P817,Electronics,34.87,2024-04-19
U1177,P1053,Home & Kitchen,175.87,2024-06-30
U1212,P1733,Beauty,133.03,2024-01-07
U763,P512,Home & Kitchen,90.33,2024-10-27
U1176,P1421,Home & Kitchen,116.95,2024-11-02
U143,P545,Toys,19.31,2024-04-30
U1126,P573,Sports,237.09,2024-04-28
U1772,P1632,Clothing,100.54,2024-04-04
U256,P248,Beauty,108.14,2024-09-27
U1981,P1489,Sports,286.23,2024-10-27
U1446,P1161,Home & Kitchen,284.64,2024-04-25
U632,P119,Books,55.35,2024-03-17
U147,P655,Beauty,210.86,2024-11-13
U1690,P641,Books,150.73,2024-07-23
U1500,P562,Sports,210.49,2024-04-28
U1380,P465,Books,324.33,2024-10-14
U1670,P1555,Sports,208.39,2024-09-02
U1689,P1960,Clothing,131.18,2024-10-13
U194,P1604,Beauty,323.48,2024-01-13
U815,P1014,Home & Kitchen,397.31,2024-09-12
U858,P856,Electronics,45.73,2024-07-13
U1821,P251,Toys,273.54,2024-06-22
U1978,P801,Toys,182.16,2024-11-12
U595,P798,Books,392.8,2024-09-21
U1543,P576,Beauty,89.63,2024-10-19
U21,P1875,Beauty,471.43,2024-05-06
U96,P1559,Electronics,388.31,2024-03-02
U251,P530,Home & Kitchen,230.47,2024-04-08
U1497,P92,Sports,358.38,2024-01-14
U1139,P828,Sports,216.26,2024-07-20
U787,P1355,Books,150.18,2024-02-12
U548,P360,Clothing,232.34,2024-06-06
U1271,P647,Clothing,375.81,2024-11-20
U1652,P751,Electronics,39.31,2024-03-17
U1011,P922,Clothing,86.91,2024-11-07
U560,P1747,Electronics,144.04,2024-02-10
U169,P1921,Books,346.45,2024-02-18
U848,P79,Electronics,61.27,2024-09-14
U1003,P269,Home & Kitchen,133.0,2024-05-13
U1148,P1420,Toys,391.96,2024-08-21
U1776,P1863,Books,201.81,2024-08-19
U188,P9,Beauty,166.4,2024-03-30
U403,P256,Toys,408.99,2024-01-21
U158,P1854,Beauty,136.6,2024-11-09
U1449,P319,Books,231.58,2024-01-30
U1478,P450,Clothing,107.81,2024-04-12
U114,P1288,Books,298.47,2024-01-04
U1667,P1999,Beauty,83.41,2024-07-29
U1675,P1192,Sports,312.43,2024-02-17
U511,P31,Sports,294.79,2024-04-11
U664,P602,Books,147.26,2024-05-11
U1450,P366,Beauty,335.03,2024-03-25
U930,P634,Beauty,127.78,2024-06-01
U238,P1483,Clothing,58.3,2024-04-07
U1587,P108,Books,72.96,2024-06-13
U961,P1832,Books,118.81,2024-01-10
U1080,P1675,Home & Kitchen,296.79,2024-03-11
U1610,P1738,Sports,287.98,2024-10-12
U970,P394,Sports,207.06,2024-02-28
U218,P503,Clothing,162.21,2024-02-27
U1289,P506,Beauty,294.81,2024-01-28
U1663,P823,Beauty,80.0,2024-11-02
U707,P416,Beauty,122.1,2024-06-14
U1585,P1900,Home & Kitchen,187.5,2024-06-11
U1480,P999,Beauty,456.78,2024-07-17
U1641,P1703,Home & Kitchen,150.27,2024-07-12
U536,P1788,Books,283.99,2024-10-26
U1098,P870,Sports,93.08,2024-05-25
U1974,P786,Clothing,163.22,2024-01-15
,,Health and beauty,548.9715,
,,Electronic accessories,80.22,
,,Home and lifestyle,340.5255,
,,Health and beauty,489.048,2019-01-27
,,Sports and travel,634.3785,
,,Electronic accessories,627.6165,2019-03-25
,,Electronic accessories,433.692,2019-02-25
,,Home and lifestyle,772.38,2019-02-24
,,Health and beauty,76.146,
,,Food and beverages,172.746,2019-02-20
,,Fashion accessories,60.816,
,,Electronic accessories,107.142,
,,Electronic accessories,246.4875,
,,Food and beverages,453.495,
,,Health and beauty,749.49,2019-03-29
,,Sports and travel,590.436,2019-01-15
,,Health and beauty,506.6355,
,,Sports and travel,457.443,
,,Food and beverages,172.2105,2019-01-21
,,Home and lifestyle,84.63,
,,Electronic accessories,451.71,2019-02-25
,,Health and beauty,277.137,
,,Home and lifestyle,69.72,2019-03-15
,,Electronic accessories,181.44,2019-02-17
,,Sports and travel,279.1845,
,,Home and lifestyle,441.756,2019-03-22
,,Fashion accessories,35.196,
,,Fashion accessories,184.107,
,,Food and beverages,463.89,2019-01-25
,,Health and beauty,235.2105,2019-03-15
,,Fashion accessories,494.1825,2019-02-25
,,Sports and travel,737.7615,2019-01-28
,,Sports and travel,703.752,
,,Health and beauty,202.818,2019-03-15
,,Food and beverages,417.564,
,,Sports and travel,71.526,
,,Sports and travel,328.755,
,,Electronic accessories,575.316,2019-01-15
,,Health and beauty,461.328,2019-03-23
,,Home and lifestyle,253.008,
,,Home and lifestyle,91.056,2019-01-17
,,Home and lifestyle,117.831,
,,Sports and travel,435.456,
,,Food and beverages,829.08,
,,Health and beauty,32.277,2019-03-16
,,Electronic accessories,394.632,
,,Health and beauty,535.7205,2019-02-27
,,Food and beverages,189.0945,
,,Electronic accessories,119.259,
,,Fashion accessories,867.615,2019-03-19
,,Food and beverages,671.79,
,,Food and beverages,234.0975,
,,Fashion accessories,75.054,2019-03-22
,,Fashion accessories,16.2015,2019-01-25
,,Home and lifestyle,33.936,
,,Electronic accessories,722.232,2019-02-28
,,Home and lifestyle,93.114,2019-03-27
,,Health and beauty,752.64,
,,Home and lifestyle,759.675,2019-01-20
,,Electronic accessories,192.843,
,,Sports and travel,77.931,2019-02-15
,,Home and lifestyle,351.099,2019-02-24
,,Sports and travel,520.4115,
,,Sports and travel,166.005,
,,Health and beauty,318.108,2019-02-14
,,Health and beauty,166.635,2019-03-13
,,Health and beauty,70.287,
,,Fashion accessories,614.943,
,,Sports and travel,827.085,2019-01-24
,,Health and beauty,19.2465,
,,Food and beverages,939.54,
,,Fashion accessories,652.26,
,,Food and beverages,152.838,
,,Electronic accessories,478.233,
,,Home and lifestyle,705.6315,2019-01-22
,,Electronic accessories,437.325,2019-01-13
,,Fashion accessories,463.428,
,,Fashion accessories,189.0945,
,,Food and beverages,822.255,
,,Health and beauty,106.995,2019-01-22
,,Health and beauty,624.897,2019-01-21
,,Food and beverages,304.542,2019-01-26
,,Food and beverages,161.7,2019-01-23
,,Food and beverages,337.512,2019-02-23
,,Sports and travel,256.7775,
,,Sports and travel,610.491,
,,Fashion accessories,401.73,2019-03-25
,,Food and beverages,362.943,2019-03-27
,,Sports and travel,44.5935,
,,Health and beauty,485.037,2019-02-27
,,Home and lifestyle,198.996,2019-01-23
,,Sports and travel,471.03,2019-01-26
,,Sports and travel,161.553,
,,Health and beauty,608.202,
,,Health and beauty,94.2375,
,,Electronic accessories,102.018,
,,Health and beauty,922.635,2019-03-29
,,Electronic accessories,78.435,
,,Food and beverages,166.1625,2019-03-23
,,Home and lifestyle,521.01,
,,Fashion accessories,51.1455,2019-03-26
,,Fashion accessories,742.2975,
,,Electronic accessories,218.0115,
,,Food and beverages,367.038,2019-03-28
,,Health and beauty,223.0725,2019-03-19
,,Electronic accessories,931.035,
,,Fashion accessories,172.494,
,,Sports and travel,391.419,2019-03-22
,,Food and beverages,321.111,2019-03-24
,,Electronic accessories,860.685,
,,Sports and travel,34.629,
,,Health and beauty,309.3615,
,,Fashion accessories,535.374,2019-02-15
,,Home and lifestyle,548.7615,2019-01-19
,,Home and lifestyle,763.4655,
,,Fashion accessories,85.113,
,,Fashion accessories,115.185,
,,Fashion accessories,53.928,2019-01-16
,,Food and beverages,115.08,
,,Home and lifestyle,112.224,2019-01-20
,,Electronic accessories,836.304,2019-02-14
,,Sports and travel,419.832,
,,Sports and travel,944.622,
,,Home and lifestyle,536.844,2019-03-13
,,Fashion accessories,474.348,
,,Home and lifestyle,688.6215,
,,Sports and travel,169.3125,2019-01-27
,,Fashion accessories,299.8485,
,,Food and beverages,575.736,
,,Sports and travel,853.146,
,,Fashion accessories,291.207,2019-01-25
,,Sports and travel,580.419,
,,Sports and travel,146.328,
,,Electronic accessories,550.935,2019-02-17
,,Health and beauty,512.19,
,,Fashion accessories,284.193,2019-02-18
,,Electronic accessories,138.1275,2019-01-18
,,Home and lifestyle,216.846,2019-02-18
,,Sports and travel,545.055,2019-02-16
,,Sports and travel,609.0,2019-03-16
,,Sports and travel,942.9,2019-01-23
,,Health and beauty,950.25,2019-01-25
,,Health and beauty,720.3,
,,Food and beverages,31.9305,2019-02-22
,,Home and lifestyle,491.085,2019-01-21
,,Health and beauty,291.438,
,,Fashion accessories,316.47,
,,Health and beauty,277.788,2019-03-19
,,Home and lifestyle,603.624,
,,Health and beauty,272.664,2019-03-27
,,Fashion accessories,384.468,2019-03-23
,,Sports and travel,254.016,
,,Fashion accessories,786.618,2019-01-29
,,Food and beverages,103.824,
,,Sports and travel,680.148,2019-01-28
,,Food and beverages,484.5225,2019-02-20
,,Electronic accessories,75.7785,
,,Home and lifestyle,263.97,
,,Health and beauty,918.729,2019-03-30
,,Sports and travel,588.357,2019-03-27
,,Food and beverages,362.712,2019-01-19
,,Sports and travel,66.8745,2019-02-25
,,Food and beverages,336.5565,2019-03-13
,,Sports and travel,160.44,2019-01-30
,,Food and beverages,418.95,2019-02-20
,,Health and beauty,357.588,2019-02-25
,,Home and lifestyle,1003.59,2019-01-16
,,Fashion accessories,1039.29,
,,Food and beverages,323.064,2019-01-19
,,Sports and travel,510.972,
,,Health and beauty,367.5525,
,,Food and beverages,420.2625,2019-01-26
,,Electronic accessories,175.14,
,,Electronic accessories,333.207,2019-01-19
,,Food and beverages,166.236,2019-01-18
,,Home and lifestyle,319.788,2019-03-21
,,Food and beverages,186.228,
,,Fashion accessories,165.4485,2019-02-13
,,Food and beverages,465.444,2019-03-23
,,Health and beauty,273.42,2019-01-28
,,Fashion accessories,472.311,
,,Food and beverages,323.148,2019-01-23
,,Sports and travel,162.75,2019-03-23
,,Health and beauty,288.204,2019-01-25
,,Sports and travel,90.699,
,,Food and beverages,56.952,
,,Home and lifestyle,793.716,
,,Home and lifestyle,195.174,
,,Home and lifestyle,77.7735,
,,Home and lifestyle,293.202,2019-01-28
,,Home and lifestyle,242.676,
,,Fashion accessories,154.392,2019-01-15
,,Food and beverages,829.71,2019-03-16
,,Home and lifestyle,107.31,2019-01-26
,,Electronic accessories,171.7275,2019-03-19
,,Fashion accessories,78.0045,2019-01-13
,,Health and beauty,91.77,2019-03-26
,,Home and lifestyle,26.5545,2019-03-23
,,Health and beauty,174.3,
,,Food and beverages,374.7975,2019-02-17
,,Sports and travel,120.645,2019-01-29
,,Electronic accessories,241.458,2019-03-15
,,Electronic accessories,451.3635,2019-01-14
,,Health and beauty,271.95,
,,Home and lifestyle,93.2925,2019-02-15
,,Health and beauty,217.6335,
,,Electronic accessories,629.8425,
,,Home and lifestyle,299.565,2019-03-18
,,Fashion accessories,95.6655,2019-03-28
,,Electronic accessories,942.4485,
,,Electronic accessories,247.8735,2019-01-25
,,Food and beverages,881.307,2019-01-16
,,Home and lifestyle,484.89,2019-03-20
,,Sports and travel,146.223,
,,Sports and travel,217.6335,
,,Home and lifestyle,19.194,2019-03-22
,,Sports and travel,130.0425,2019-03-24
,,Electronic accessories,298.116,2019-02-21
,,Fashion accessories,796.908,
,,Food and beverages,180.621,
,,Electronic accessories,285.705,2019-01-31
,,Food and beverages,456.288,
,,Electronic accessories,62.0025,2019-02-17
,,Fashion accessories,13.167,2019-02-21
,,Food and beverages,90.825,2019-03-20
,,Sports and travel,183.036,
,,Health and beauty,655.5465,2019-01-26
,,Electronic accessories,155.652,2019-01-31
,,Electronic accessories,571.41,2019-02-26
,,Home and lifestyle,532.728,
,,Fashion accessories,170.877,2019-01-26
,,Electronic accessories,33.3585,
,,Health and beauty,794.6505,
,,Fashion accessories,310.044,2019-02-21
,,Health and beauty,545.37,
,,Sports and travel,195.594,2019-01-20
,,Health and beauty,91.4025,2019-01-28
,,Fashion accessories,232.155,
,,Electronic accessories,69.405,
,,Fashion accessories,94.1745,
,,Food and beverages,235.683,
,,Health and beauty,125.517,
,,Fashion accessories,195.72,2019-02-28
,,Home and lifestyle,263.13,
,,Home and lifestyle,788.508,
,,Home and lifestyle,399.756,
,,Electronic accessories,256.41,
,,Fashion accessories,94.185,2019-01-23
,,Electronic accessories,326.424,
,,Food and beverages,536.991,2019-01-14
,,Food and beverages,439.8975,
,,Fashion accessories,369.495,2019-03-17
,,Sports and travel,30.219,
,,Home and lifestyle,99.75,2019-03-16
,,Home and lifestyle,494.76,
,,Fashion accessories,137.004,2019-01-29
,,Electronic accessories,69.6675,2019-01-31
,,Home and lifestyle,163.233,
,,Electronic accessories,135.45,2019-02-13
,,Electronic accessories,276.948,
,,Electronic accessories,709.317,2019-03-19
,,Fashion accessories,69.09,
,,Fashion accessories,160.86,2019-03-13
,,Sports and travel,233.52,
,,Sports and travel,57.1725,2019-02-26
,,Sports and travel,723.24,
,,Home and lifestyle,148.974,2019-03-14
,,Food and beverages,783.3,
,,Home and lifestyle,297.108,
,,Home and lifestyle,373.17,
,,Sports and travel,354.0075,
,,Health and beauty,44.352,
,,Home and lifestyle,203.553,
,,Home and lifestyle,25.263,2019-01-27
,,Health and beauty,628.173,2019-02-26
,,Fashion accessories,352.5795,
,,Home and lifestyle,229.11,
,,Fashion accessories,400.764,
,,Fashion accessories,745.395,2019-03-20
,,Sports and travel,462.21,2019-03-20
,,Home and lifestyle,587.664,2019-02-15
,,Home and lifestyle,38.85,
,,Sports and travel,16.107,
,,Health and beauty,628.929,
,,Health and beauty,200.214,
,,Health and beauty,350.07,2019-02-20
,,Home and lifestyle,78.603,2019-03-24
,,Sports and travel,224.4375,2019-01-31
,,Food and beverages,356.5485,2019-01-25
,,Home and lifestyle,697.368,
,,Electronic accessories,423.15,2019-01-24
,,Electronic accessories,204.6975,2019-03-14
,,Electronic accessories,65.604,2019-02-18
,,Food and beverages,76.356,2019-01-21
,,Health and beauty,190.155,2019-03-13
,,Electronic accessories,272.58,
,,Electronic accessories,121.128,2019-03-29
,,Home and lifestyle,493.794,
,,Home and lifestyle,252.042,2019-01-25
,,Home and lifestyle,93.0405,2019-01-19
,,Fashion accessories,209.622,
,,Health and beauty,40.9605,
,,Food and beverages,51.0405,2019-02-25
,,Electronic accessories,214.998,2019-03-18
,,Electronic accessories,125.664,2019-02-23
,,Electronic accessories,530.67,2019-03-26
,,Sports and travel,295.6905,2019-03-30
,,Home and lifestyle,745.836,2019-02-17
,,Electronic accessories,83.412,2019-03-21
,,Fashion accessories,172.011,
,,Sports and travel,503.559,2019-01-31
,,Fashion accessories,145.593,
,,Food and beverages,74.7075,
,,Health and beauty,146.9475,
,,Electronic accessories,820.365,
,,Food and beverages,208.677,2019-02-14
,,Food and beverages,66.402,
,,Electronic accessories,392.6475,
,,Health and beauty,218.0745,
,,Health and beauty,185.094,2019-02-18
,,Food and beverages,216.6885,2019-02-26
,,Health and beauty,41.391,2019-01-18
,,Health and beauty,96.138,2019-02-15
,,Fashion accessories,324.2925,
,,Home and lifestyle,135.576,2019-01-17
,,Sports and travel,410.508,
,,Food and beverages,523.845,
,,Food and beverages,395.892,
,,Health and beauty,214.746,2019-01-25
,,Electronic accessories,152.712,2019-03-25
,,Home and lifestyle,208.089,
,,Food and beverages,103.635,2019-02-17
,,Fashion accessories,404.355,
,,Food and beverages,49.308,2019-03-14
,,Sports and travel,77.175,2019-03-24
,,Electronic accessories,149.3625,2019-03-21
,,Fashion accessories,721.98,2019-03-19
,,Sports and travel,365.085,2019-02-24
,,Electronic accessories,150.0975,2019-03-28
,,Food and beverages,404.649,
,,Electronic accessories,151.4835,
,,Health and beauty,411.3795,
,,Health and beauty,565.215,2019-02-15
,,Food and beverages,509.4075,2019-01-30
,,Sports and travel,140.6475,2019-02-14
,,Fashion accessories,736.4385,2019-02-27
,,Electronic accessories,75.5475,
,,Home and lifestyle,749.7,2019-01-20
,,Electronic accessories,191.247,2019-03-28
,,Health and beauty,141.75,2019-02-27
,,Fashion accessories,1042.65,2019-02-15
,,Electronic accessories,379.9215,2019-01-26
,,Fashion accessories,402.2655,2019-03-14
,,Home and lifestyle,255.15,
,,Electronic accessories,31.752,
,,Food and beverages,374.388,
,,Fashion accessories,394.275,
,,Sports and travel,1002.12,
,,Electronic accessories,86.625,
,,Sports and travel,78.7185,2019-03-16
,,Food and beverages,680.064,2019-02-17
,,Food and beverages,793.548,2019-02-27
,,Food and beverages,209.559,
,,Home and lifestyle,461.286,2019-01-21
,,Food and beverages,173.208,2019-02-19
,,Fashion accessories,343.056,
,,Electronic accessories,484.974,2019-03-14
,,Home and lifestyle,276.948,2019-03-24
,,Sports and travel,150.78,2019-01-27
,,Electronic accessories,203.175,
,,Electronic accessories,193.011,
,,Fashion accessories,128.016,2019-01-25
,,Home and lifestyle,441.693,2019-03-14
,,Fashion accessories,265.104,2019-01-29
,,Home and lifestyle,352.2225,
,,Fashion accessories,507.675,2019-01-14
,,Home and lifestyle,334.341,
,,Sports and travel,701.8515,2019-02-22
,,Fashion accessories,407.316,
,,Electronic accessories,99.33,2019-01-30
,,Sports and travel,345.786,
,,Electronic accessories,55.881,2019-03-19
,,Food and beverages,523.3725,2019-01-14
,,Food and beverages,314.538,
,,Food and beverages,214.935,
,,Sports and travel,79.611,2019-01-31
,,Food and beverages,294.651,
,,Health and beauty,339.36,2019-02-20
,,Fashion accessories,510.9615,2019-01-27
,,Food and beverages,133.917,
,,Fashion accessories,253.512,2019-02-15
,,Fashion accessories,398.475,2019-01-26
,,Electronic accessories,80.661,2019-02-13
,,Sports and travel,548.73,
,,Health and beauty,83.727,
,,Health and beauty,406.875,2019-01-24
,,Food and beverages,284.9175,2019-03-13
,,Home and lifestyle,128.4255,2019-03-15
,,Health and beauty,258.678,
,,Electronic accessories,181.818,
,,Food and beverages,248.409,2019-03-25
,,Home and lifestyle,194.124,
,,Home and lifestyle,14.679,
,,Fashion accessories,208.6875,2019-02-22
,,Fashion accessories,718.7565,2019-02-16
,,Sports and travel,282.492,2019-01-19
,,Food and beverages,72.3975,
,,Fashion accessories,288.582,
,,Home and lifestyle,237.426,
,,Fashion accessories,125.055,2019-01-28
,,Health and beauty,359.205,
,,Sports and travel,45.927,2019-01-25
,,Health and beauty,110.0925,
,,Sports and travel,81.396,
,,Home and lifestyle,427.812,2019-03-22
,,Health and beauty,100.9155,2019-01-25
,,Home and lifestyle,190.596,
,,Health and beauty,85.5855,2019-01-22
,,Health and beauty,120.162,
,,Electronic accessories,185.367,
,,Food and beverages,121.59,2019-03-28
,,Electronic accessories,264.7575,2019-01-23
,,Fashion accessories,1020.705,
,,Fashion accessories,213.528,2019-03-19
,,Fashion accessories,17.094,
,,Fashion accessories,383.7645,
,,Health and beauty,390.7995,2019-01-21
,,Food and beverages,65.7405,2019-03-20
,,Sports and travel,353.1675,2019-02-27
,,Home and lifestyle,951.825,
,,Fashion accessories,145.068,2019-01-31
,,Food and beverages,90.867,
,,Electronic accessories,147.798,2019-01-13
,,Fashion accessories,702.219,
,,Fashion accessories,49.812,2019-02-22
,,Sports and travel,937.818,2019-03-19
,,Sports and travel,348.306,2019-01-20
,,Home and lifestyle,214.137,
,,Food and beverages,71.568,
,,Electronic accessories,343.224,
,,Food and beverages,91.56,2019-01-15
,,Sports and travel,742.812,2019-03-22
,,Home and lifestyle,843.0345,2019-01-15
,,Fashion accessories,13.419,
,,Sports and travel,140.385,2019-01-15
,,Health and beauty,20.1075,2019-01-28
,,Food and beverages,290.43,2019-02-14
,,Fashion accessories,144.081,
,,Health and beauty,28.4235,
,,Sports and travel,41.076,2019-03-26
,,Electronic accessories,470.673,
,,Electronic accessories,138.663,
,,Food and beverages,333.9525,2019-03-16
,,Health and beauty,26.25,
,,Electronic accessories,87.234,2019-01-31
,,Fashion accessories,155.19,2019-02-13
,,Food and beverages,731.43,2019-02-15
,,Electronic accessories,833.595,
,,Electronic accessories,488.985,2019-01-27
,,Food and beverages,37.6845,2019-02-23
,,Food and beverages,212.73,
,,Food and beverages,767.025,
,,Sports and travel,310.59,
,,Food and beverages,23.751,2019-03-17
,,Food and beverages,269.535,2019-03-28
,,Sports and travel,572.775,
,,Health and beauty,273.0525,
,,Sports and travel,233.226,2019-03-22
,,Food and beverages,22.659,
,,Electronic accessories,103.782,2019-02-15
,,Home and lifestyle,527.751,2019-01-23
,,Sports and travel,168.21,2019-01-25
,,Fashion accessories,452.865,
,,Health and beauty,609.588,2019-03-30
,,Electronic accessories,338.31,2019-03-30
,,Health and beauty,205.317,2019-02-25
,,Sports and travel,174.615,2019-03-18
,,Electronic accessories,353.094,
,,Sports and travel,360.885,2019-03-16
,,Electronic accessories,40.53,2019-01-29
,,Food and beverages,554.148,
,,Electronic accessories,344.4,2019-02-15
,,Sports and travel,194.985,
,,Home and lifestyle,633.99,
,,Sports and travel,388.29,
,,Sports and travel,207.858,2019-03-21
,,Fashion accessories,431.445,2019-02-28
,,Fashion accessories,156.03,2019-03-23
,,Home and lifestyle,24.108,2019-01-30
,,Home and lifestyle,734.076,
,,Fashion accessories,72.87,2019-03-13
,,Fashion accessories,206.43,2019-03-15
,,Health and beauty,212.688,
,,Home and lifestyle,127.26,
,,Fashion accessories,209.769,2019-02-26
,,Sports and travel,637.728,2019-03-20
,,Electronic accessories,132.762,
,,Food and beverages,568.512,2019-01-27
,,Sports and travel,103.0365,2019-01-21
,,Sports and travel,432.768,
,,Sports and travel,77.6685,
,,Fashion accessories,33.495,
,,Home and lifestyle,145.74,2019-01-27
,,Sports and travel,195.951,2019-03-25
,,Sports and travel,92.8725,2019-02-25
,,Electronic accessories,203.112,2019-01-28
,,Sports and travel,152.775,
,,Food and beverages,529.515,2019-01-29
,,Health and beauty,321.7725,2019-03-29
,,Home and lifestyle,100.485,
,,Sports and travel,666.939,2019-01-16
,,Home and lifestyle,225.2775,
,,Fashion accessories,398.958,2019-01-27
,,Electronic accessories,731.6925,2019-03-14
,,Sports and travel,429.1665,2019-02-23
,,Fashion accessories,54.0435,2019-03-18
,,Health and beauty,288.015,2019-03-29
,,Home and lifestyle,206.7975,2019-01-22
,,Home and lifestyle,72.933,
,,Sports and travel,377.58,2019-01-17
,,Electronic accessories,143.9865,2019-03-26
,,Home and lifestyle,523.971,2019-03-20
,,Home and lifestyle,235.872,
,,Health and beauty,132.027,
,,Food and beverages,514.773,2019-01-27
,,Sports and travel,479.9025,2019-02-25
,,Fashion accessories,164.682,2019-01-16
,,Fashion accessories,125.706,2019-01-13
,,Food and beverages,570.78,
,,Sports and travel,926.9505,2019-02-17
,,Health and beauty,160.209,
,,Fashion accessories,728.112,2019-01-24
,,Electronic accessories,240.975,
,,Food and beverages,154.1295,2019-03-26
,,Home and lifestyle,148.68,
,,Home and lifestyle,122.5245,
,,Fashion accessories,77.658,
,,Home and lifestyle,102.837,
