Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day
129-29-8530,Rawalpindi,Member,Male,Sports and travel,62.62,5,15.655,0.3082221747402908,2019-03-10,19:15,2,313.1,4.761904762,15.655,7.0,2019,3,10
727-17-0390,Rawalpindi,Normal,Female,Food and beverages,63.61,5,15.9025,0.31325865103832806,2019-03-16,12:43,2,318.05,4.761904762,15.9025,4.8,2019,3,16
563-47-4072,Faisalabad,Normal,Female,Health and beauty,55.81,6,16.743,0.33036232105247093,2019-01-22,11:52,0,334.86,4.761904762,16.743,9.9,2019,1,22
290-68-2984,Rawalpindi,Normal,Male,Home and lifestyle,23.75,4,4.75,0.08631197663888973,2019-03-16,11:22,0,95.0,4.761904762,4.75,5.2,2019,3,16
439-54-7422,Rawalpindi,Normal,Female,Electronic accessories,51.19,4,10.238,0.19798947936062186,2019-03-18,17:15,1,204.76,4.761904762,10.238,4.7,2019,3,18
457-13-1708,Faisalabad,Member,Male,Fashion accessories,65.23,10,32.615,0.6533479849007456,2019-01-08,19:07,1,652.3,4.761904762,32.615,5.2,2019,1,8
343-61-3544,Faisalabad,Member,Male,Sports and travel,26.67,10,13.335,0.2610115686334361,2019-01-29,11:48,0,266.7,4.761904762,13.335,8.6,2019,1,29
852-62-7105,Faisalabad,Normal,Female,Fashion accessories,83.25,10,41.625,0.8366960715484875,2019-01-12,11:25,1,832.5,4.761904762,41.625,4.4,2019,1,12
756-49-0168,Rawalpindi,Member,Male,Fashion accessories,19.7,1,0.985,0.009696488711170802,2019-02-08,11:39,2,19.7,4.761904762,0.985,9.5,2019,2,8
114-35-5271,Faisalabad,Normal,Female,Electronic accessories,57.91,8,23.164,0.4610258132128649,2019-02-07,15:06,0,463.28,4.761904762,23.164,8.1,2019,2,7
655-85-5130,Faisalabad,Member,Female,Fashion accessories,38.3,4,7.66,0.145528728264298,2019-03-13,19:22,0,153.2,4.761904762,7.66,5.7,2019,3,13
421-95-9805,Rawalpindi,Normal,Female,Electronic accessories,28.96,1,1.448,0.019118260533357752,2019-02-07,10:18,1,28.96,4.761904762,1.448,6.2,2019,2,7
744-02-5987,Rawalpindi,Member,Male,Home and lifestyle,78.38,6,23.514,0.468148102927261,2019-01-10,14:16,2,470.28,4.761904762,23.514,5.8,2019,1,10
472-15-9636,Rawalpindi,Normal,Male,Home and lifestyle,50.93,8,20.372,0.4042102906911673,2019-03-22,19:36,2,407.44,4.761904762,20.372,9.2,2019,3,22
608-96-3517,Faisalabad,Member,Female,Fashion accessories,91.54,4,18.308,0.36220913077541383,2019-03-23,19:20,1,366.16,4.761904762,18.308,4.8,2019,3,23
704-10-4056,Islamabad,Member,Male,Health and beauty,60.47,3,9.0705,0.17423155581331462,2019-01-14,10:55,1,181.41,4.761904762,9.0705,5.6,2019,1,14
695-09-5146,Faisalabad,Member,Female,Food and beverages,98.79,3,14.8185,0.2911999023228839,2019-02-23,20:00,2,296.37,4.761904762,14.8185,6.4,2019,2,23
880-46-5796,Rawalpindi,Member,Male,Sports and travel,76.92,10,38.46,0.7722902231311619,2019-03-17,19:53,2,769.2,4.761904762,38.46,5.6,2019,3,17
747-58-7183,Faisalabad,Normal,Male,Fashion accessories,57.27,3,8.5905,0.16446384420499985,2019-02-09,20:31,2,171.81,4.761904762,8.5905,6.5,2019,2,9
325-89-4209,Rawalpindi,Member,Male,Food and beverages,87.9,1,4.395,0.0790879399285736,2019-02-05,19:42,2,87.9,4.761904762,4.395,6.7,2019,2,5
556-72-8512,Islamabad,Normal,Male,Home and lifestyle,22.96,1,1.148,0.013013440778161026,2019-01-30,20:47,0,22.96,4.761904762,1.148,4.3,2019,1,30
568-90-5112,Islamabad,Normal,Male,Health and beauty,66.14,4,13.228,0.2588341829207493,2019-03-19,12:46,1,264.56,4.761904762,13.228,5.6,2019,3,19
685-64-1609,Rawalpindi,Member,Female,Fashion accessories,30.14,10,15.07,0.2963177762176572,2019-02-10,12:28,2,301.4,4.761904762,15.07,9.2,2019,2,10
418-05-0656,Faisalabad,Normal,Female,Fashion accessories,25.56,7,8.946,0.17169805561490797,2019-02-02,20:42,0,178.92,4.761904762,8.946,7.1,2019,2,2
756-93-1854,Islamabad,Member,Female,Fashion accessories,83.35,2,8.335,0.15926457271349062,2019-02-02,14:05,1,166.7,4.761904762,8.335,9.5,2019,2,2
805-86-0265,Rawalpindi,Normal,Male,Home and lifestyle,93.96,9,42.282,0.8500656268123683,2019-03-20,11:32,0,845.64,4.761904762,42.282,9.8,2019,3,20
491-38-3499,Rawalpindi,Member,Male,Fashion accessories,55.45,1,2.7725,0.04607103975255129,2019-02-26,17:46,1,55.45,4.761904762,2.7725,4.9,2019,2,26
531-80-1784,Rawalpindi,Normal,Male,Electronic accessories,26.02,7,9.107,0.17497430888353022,2019-03-28,17:38,0,182.14,4.761904762,9.107,5.1,2019,3,28
320-32-8842,Islamabad,Member,Female,Food and beverages,22.62,1,1.131,0.01266750099203321,2019-03-17,18:58,0,22.62,4.761904762,1.131,6.4,2019,3,17
276-54-0879,Faisalabad,Normal,Male,Sports and travel,97.74,4,19.548,0.38744238576356027,2019-03-12,19:53,2,390.96,4.761904762,19.548,6.4,2019,3,12
305-14-0245,Faisalabad,Member,Female,Home and lifestyle,94.49,8,37.796,0.7587782220729932,2019-03-03,19:00,2,755.92,4.761904762,37.796,7.5,2019,3,3
336-78-2147,Islamabad,Member,Male,Home and lifestyle,63.91,8,25.564,0.5098643712544386,2019-03-13,19:52,1,511.28,4.761904762,25.564,4.6,2019,3,13
866-70-2814,Faisalabad,Normal,Female,Electronic accessories,52.79,10,26.395,0.5267747219763336,2019-02-25,11:58,2,527.9,4.761904762,26.395,10.0,2019,2,25
318-12-0304,Rawalpindi,Normal,Male,Fashion accessories,30.61,1,1.5305,0.020797085966036855,2019-01-23,12:20,2,30.61,4.761904762,1.5305,5.2,2019,1,23
488-25-4221,Islamabad,Member,Female,Food and beverages,30.41,1,1.5205,0.02059359197419696,2019-02-22,10:36,1,30.41,4.761904762,1.5205,8.4,2019,2,22
867-47-1948,Islamabad,Normal,Female,Home and lifestyle,15.8,10,7.9,0.15041258406845537,2019-01-09,12:07,0,158.0,4.761904762,7.9,7.8,2019,1,9
856-22-8149,Rawalpindi,Normal,Female,Home and lifestyle,25.29,1,1.2645,0.015384145783095753,2019-03-23,10:13,2,25.29,4.761904762,1.2645,6.1,2019,3,23
349-97-8902,Faisalabad,Member,Male,Food and beverages,57.89,2,5.789,0.10745500239105439,2019-01-17,10:37,2,115.78,4.761904762,5.789,8.9,2019,1,17
828-61-5674,Rawalpindi,Member,Male,Sports and travel,44.02,10,22.01,0.4375426065545414,2019-03-20,19:57,1,440.2,4.761904762,22.01,9.6,2019,3,20
316-68-6352,Rawalpindi,Member,Female,Food and beverages,36.36,2,3.636,0.06364274594792588,2019-01-21,10:00,0,72.72,4.761904762,3.636,7.1,2019,1,21
110-05-6330,Islamabad,Normal,Female,Food and beverages,39.43,6,11.829,0.2303653734623485,2019-03-25,20:18,1,236.58,4.761904762,11.829,9.4,2019,3,25
219-22-9386,Faisalabad,Member,Male,Sports and travel,99.96,9,44.982,0.9050090046091388,2019-03-09,17:26,1,899.64,4.761904762,44.982,4.2,2019,3,9
824-88-3614,Islamabad,Normal,Male,Health and beauty,34.31,8,13.724,0.2689274849160079,2019-01-25,15:00,2,274.48,4.761904762,13.724,5.7,2019,1,25
426-39-2418,Islamabad,Normal,Male,Electronic accessories,61.41,7,21.4935,0.4270321418760111,2019-01-14,10:02,0,429.87,4.761904762,21.4935,9.8,2019,1,14
549-96-4200,Islamabad,Member,Male,Food and beverages,17.04,4,3.408,0.05900308293397637,2019-03-08,20:15,2,68.16,4.761904762,3.408,7.0,2019,3,8
866-05-7563,Faisalabad,Member,Female,Electronic accessories,81.4,3,12.21,0.23811849455144837,2019-02-09,19:43,0,244.2,4.761904762,12.21,4.8,2019,2,9
268-03-6164,Faisalabad,Normal,Male,Health and beauty,96.11,1,4.8055,0.08744136829360112,2019-01-25,16:28,2,96.11,4.761904762,4.8055,7.8,2019,1,25
243-55-8457,Rawalpindi,Normal,Female,Food and beverages,74.44,10,37.22,0.7470569681430155,2019-02-27,11:40,2,744.4,4.761904762,37.22,5.1,2019,2,27
593-14-4239,Faisalabad,Normal,Female,Home and lifestyle,95.46,8,38.184,0.7666737889563809,2019-03-05,19:40,2,763.68,4.761904762,38.184,4.7,2019,3,5
450-42-3339,Islamabad,Normal,Male,Health and beauty,84.61,10,42.305,0.8505336629936,2019-02-09,18:58,1,846.1,4.761904762,42.305,8.8,2019,2,9
807-34-3742,Rawalpindi,Normal,Male,Fashion accessories,52.38,1,2.619,0.04294740697780898,2019-03-26,19:44,0,52.38,4.761904762,2.619,5.8,2019,3,26
884-80-6021,Rawalpindi,Member,Female,Electronic accessories,73.47,10,36.735,0.7371875095387806,2019-03-23,13:14,2,734.7,4.761904762,36.735,9.5,2019,3,23
549-84-7482,Faisalabad,Normal,Female,Sports and travel,90.28,9,40.626,0.8163670217636823,2019-02-08,11:15,2,812.52,4.761904762,40.626,7.2,2019,2,8
318-81-2368,Islamabad,Normal,Female,Electronic accessories,46.2,1,2.31,0.03665944262995635,2019-03-19,12:16,0,46.2,4.761904762,2.31,6.3,2019,3,19
236-86-3015,Islamabad,Member,Male,Home and lifestyle,13.98,1,0.699,0.003876560544549922,2019-02-04,13:38,2,13.98,4.761904762,0.699,9.8,2019,2,4
516-77-6464,Islamabad,Member,Female,Health and beauty,10.16,5,2.54,0.041339804442273836,2019-02-24,13:08,2,50.8,4.761904762,2.54,4.1,2019,2,24
707-32-7409,Faisalabad,Member,Female,Sports and travel,95.54,4,19.108,0.3784886501226051,2019-02-26,11:58,2,382.16,4.761904762,19.108,4.5,2019,2,26
607-65-2441,Islamabad,Member,Male,Health and beauty,81.95,10,40.975,0.8234689620788945,2019-03-10,12:39,1,819.5,4.761904762,40.975,6.0,2019,3,10
522-57-8364,Rawalpindi,Member,Male,Fashion accessories,51.34,8,20.536,0.4075475921573415,2019-01-31,10:00,2,410.72,4.761904762,20.536,7.6,2019,1,31
790-29-1172,Faisalabad,Normal,Female,Food and beverages,57.34,3,8.601,0.16467751289643173,2019-03-10,18:59,1,172.02,4.761904762,8.601,7.9,2019,3,10
155-45-3814,Islamabad,Member,Female,Electronic accessories,88.55,8,35.42,0.7104280496118351,2019-03-19,15:29,2,708.4,4.761904762,35.42,4.7,2019,3,19
717-96-4189,Islamabad,Normal,Female,Electronic accessories,35.49,6,10.647,0.2063123836268734,2019-02-02,12:40,0,212.94,4.761904762,10.647,4.1,2019,2,2
807-14-7833,Rawalpindi,Member,Female,Electronic accessories,17.42,10,8.71,0.16689559740748652,2019-02-22,12:30,2,174.2,4.761904762,8.71,7.0,2019,2,22
618-34-8551,Rawalpindi,Normal,Female,Sports and travel,93.18,2,9.318,0.1792680321113519,2019-01-16,18:41,1,186.36,4.761904762,9.318,8.5,2019,1,16
636-98-3364,Faisalabad,Member,Female,Electronic accessories,26.26,3,3.939,0.06980861390067457,2019-03-02,12:36,2,78.78,4.761904762,3.939,6.3,2019,3,2
598-06-7312,Faisalabad,Member,Male,Fashion accessories,91.35,1,4.5675,0.08259821128781172,2019-02-16,15:42,0,91.35,4.761904762,4.5675,6.8,2019,2,16
737-88-5876,Rawalpindi,Member,Male,Home and lifestyle,23.29,4,4.658,0.08443983191396273,2019-03-19,11:52,1,93.16,4.761904762,4.658,5.9,2019,3,19
842-40-8179,Faisalabad,Member,Female,Food and beverages,77.2,10,38.6,0.7751391390169204,2019-02-11,10:38,1,772.0,4.761904762,38.6,5.6,2019,2,11
689-16-9784,Islamabad,Normal,Male,Food and beverages,46.77,6,14.031,0.2751747504654925,2019-03-11,13:37,0,280.62,4.761904762,14.031,6.0,2019,3,11
452-04-8808,Faisalabad,Normal,Male,Electronic accessories,87.08,7,30.478,0.6098613188445611,2019-01-26,15:17,0,609.56,4.761904762,30.478,5.5,2019,1,26
602-80-9671,Islamabad,Member,Female,Home and lifestyle,15.95,6,4.785,0.08702420561032935,2019-02-09,17:15,1,95.7,4.761904762,4.785,5.1,2019,2,9
571-94-0759,Faisalabad,Member,Female,Food and beverages,74.6,10,37.3,0.7486849200777346,2019-01-08,20:55,0,746.0,4.761904762,37.3,9.5,2019,1,8
190-59-3964,Faisalabad,Member,Male,Food and beverages,47.16,5,11.79,0.22957174689417295,2019-02-03,14:35,1,235.8,4.761904762,11.79,6.0,2019,2,3
394-30-3170,Faisalabad,Member,Female,Sports and travel,88.43,8,35.372,0.7094512784510036,2019-03-22,19:35,1,707.44,4.761904762,35.372,4.3,2019,3,22
556-97-7101,Islamabad,Normal,Female,Electronic accessories,63.22,2,6.322,0.11830123215612058,2019-01-01,15:51,0,126.44,4.761904762,6.322,8.5,2019,1,1
227-78-1148,Faisalabad,Normal,Female,Fashion accessories,72.84,7,25.494,0.5084399133115594,2019-02-15,12:44,0,509.88,4.761904762,25.494,8.4,2019,2,15
266-20-6657,Islamabad,Member,Male,Food and beverages,55.04,7,19.264,0.3816631563953074,2019-03-12,19:39,2,385.28,4.761904762,19.264,5.2,2019,3,12
418-02-5978,Faisalabad,Normal,Female,Health and beauty,84.09,9,37.8405,0.7596837703366807,2019-02-11,10:54,0,756.81,4.761904762,37.8405,8.0,2019,2,11
852-82-2749,Rawalpindi,Normal,Male,Sports and travel,64.59,4,12.918,0.25252586917371267,2019-01-06,13:35,2,258.36,4.761904762,12.918,9.3,2019,1,6
544-32-5024,Islamabad,Member,Female,Food and beverages,49.79,4,9.958,0.1922916475891049,2019-03-28,19:16,1,199.16,4.761904762,9.958,6.4,2019,3,28
642-61-4706,Faisalabad,Member,Male,Food and beverages,93.4,2,9.34,0.17971571889339966,2019-03-30,16:34,0,186.8,4.761904762,9.34,5.5,2019,3,30
382-25-8917,Islamabad,Normal,Male,Fashion accessories,42.08,6,12.624,0.2465431458136198,2019-01-29,12:25,0,252.48,4.761904762,12.624,8.9,2019,1,29
809-46-1866,Rawalpindi,Normal,Male,Health and beauty,58.15,4,11.63,0.22631584302473468,2019-01-23,17:44,0,232.6,4.761904762,11.63,8.4,2019,1,23
860-73-6466,Rawalpindi,Member,Female,Sports and travel,39.47,2,3.947,0.06997140909414648,2019-03-02,16:16,1,78.94,4.761904762,3.947,5.0,2019,3,2
269-04-5750,Faisalabad,Member,Male,Fashion accessories,73.82,4,14.764,0.29009086006735646,2019-02-21,18:31,0,295.28,4.761904762,14.764,6.7,2019,2,21
404-91-5964,Rawalpindi,Normal,Male,Electronic accessories,74.58,7,26.103,0.5208326974146088,2019-02-04,16:09,1,522.06,4.761904762,26.103,9.0,2019,2,4
752-23-3760,Faisalabad,Member,Female,Sports and travel,64.08,7,22.428,0.4460486554134489,2019-02-19,19:29,1,448.56,4.761904762,22.428,7.3,2019,2,19
603-07-0961,Islamabad,Member,Male,Electronic accessories,74.79,5,18.6975,0.37013522175757757,2019-01-10,11:34,0,373.95,4.761904762,18.6975,4.9,2019,1,10
859-71-0933,Islamabad,Member,Female,Sports and travel,15.49,2,1.549,0.021173549850940655,2019-01-16,15:10,0,30.98,4.761904762,1.549,6.3,2019,1,16
244-08-0162,Faisalabad,Normal,Female,Health and beauty,34.21,10,17.105,0.33772880355707496,2019-01-02,13:00,0,342.1,4.761904762,17.105,5.1,2019,1,2
725-54-0677,Islamabad,Member,Male,Health and beauty,85.6,7,29.96,0.5993203300672546,2019-03-02,13:50,0,599.2,4.761904762,29.96,5.3,2019,3,2
445-30-9252,Rawalpindi,Normal,Male,Sports and travel,25.7,3,3.855,0.0680992643692195,2019-01-17,17:59,2,77.1,4.761904762,3.855,6.1,2019,1,17
453-63-6187,Faisalabad,Normal,Male,Electronic accessories,27.5,3,4.125,0.07359360214889654,2019-03-01,15:40,2,82.5,4.761904762,4.125,6.5,2019,3,1
151-16-1484,Rawalpindi,Member,Male,Electronic accessories,32.25,4,6.45,0.12090595525167118,2019-02-13,12:38,2,129.0,4.761904762,6.45,6.5,2019,2,13
345-68-9016,Islamabad,Member,Female,Sports and travel,31.67,8,12.668,0.24743851937771538,2019-01-02,16:19,1,253.36,4.761904762,12.668,5.6,2019,1,2
628-90-8624,Faisalabad,Member,Male,Health and beauty,82.58,10,41.29,0.8298790228218511,2019-03-14,14:41,0,825.8,4.761904762,41.29,5.0,2019,3,14
589-02-8023,Rawalpindi,Member,Male,Food and beverages,83.77,2,8.377,0.16011924747921819,2019-01-15,10:54,1,167.54,4.761904762,8.377,7.0,2019,1,15
490-29-1201,Rawalpindi,Normal,Female,Sports and travel,15.34,1,0.767,0.005260319689061181,2019-01-06,11:09,0,15.34,4.761904762,0.767,6.5,2019,1,6
843-01-4703,Faisalabad,Member,Female,Home and lifestyle,35.38,9,15.921,0.3136351149232319,2019-01-05,19:50,1,318.42,4.761904762,15.921,9.6,2019,1,5
662-72-2873,Rawalpindi,Normal,Female,Food and beverages,40.94,5,10.235,0.1979284311630699,2019-01-06,13:58,2,204.7,4.761904762,10.235,9.9,2019,1,6
213-72-6612,Rawalpindi,Normal,Male,Food and beverages,43.25,2,4.325,0.07766348198569437,2019-03-20,15:56,0,86.5,4.761904762,4.325,6.2,2019,3,20
784-08-0310,Islamabad,Member,Female,Food and beverages,21.04,4,4.208,0.07528260228116763,2019-01-13,13:58,0,84.16,4.761904762,4.208,7.6,2019,1,13
778-34-2523,Rawalpindi,Member,Female,Electronic accessories,48.62,8,19.448,0.3854074458451614,2019-01-24,10:57,0,388.96,4.761904762,19.448,5.0,2019,1,24
405-31-3305,Rawalpindi,Member,Male,Fashion accessories,43.13,10,21.565,0.4284871239176663,2019-02-02,18:31,1,431.3,4.761904762,21.565,5.5,2019,2,2
725-96-3778,Islamabad,Member,Female,Home and lifestyle,89.25,8,35.7,0.7161258813833521,2019-01-20,10:13,0,714.0,4.761904762,35.7,4.7,2019,1,20
726-29-6793,Rawalpindi,Member,Male,Electronic accessories,24.18,8,9.672,0.18647171942248403,2019-01-28,20:54,2,193.44,4.761904762,9.672,9.8,2019,1,28
665-63-9737,Faisalabad,Normal,Male,Fashion accessories,52.42,3,7.863,0.14965965629864778,2019-02-27,17:36,2,157.26,4.761904762,7.863,7.5,2019,2,27
552-44-5977,Faisalabad,Member,Male,Health and beauty,62.0,8,24.8,0.49431743027787095,2019-01-03,19:08,1,496.0,4.761904762,24.8,6.2,2019,1,3
431-66-2305,Faisalabad,Normal,Female,Electronic accessories,88.25,9,39.7125,0.7977778456091082,2019-02-15,20:51,1,794.25,4.761904762,39.7125,7.6,2019,2,15
118-62-1812,Islamabad,Member,Female,Home and lifestyle,78.38,4,15.676,0.30864951212315456,2019-03-24,17:56,0,313.52,4.761904762,15.676,7.9,2019,3,24
641-96-3695,Islamabad,Member,Female,Fashion accessories,43.46,6,13.038,0.2549677970757913,2019-02-07,17:55,2,260.76,4.761904762,13.038,8.5,2019,2,7
895-03-6665,Faisalabad,Normal,Female,Fashion accessories,36.51,9,16.4295,0.3239827844082903,2019-02-16,10:52,0,328.59,4.761904762,16.4295,4.2,2019,2,16
759-29-9521,Rawalpindi,Member,Female,Fashion accessories,48.96,9,22.032,0.43799029333658923,2019-03-04,11:27,0,440.64,4.761904762,22.032,8.0,2019,3,4
706-36-6154,Rawalpindi,Member,Male,Home and lifestyle,19.36,9,8.712,0.1669362962058545,2019-01-18,18:43,2,174.24,4.761904762,8.712,8.7,2019,1,18
585-90-0249,Rawalpindi,Member,Male,Electronic accessories,73.26,1,3.663,0.06419217972589358,2019-01-27,18:08,2,73.26,4.761904762,3.663,9.7,2019,1,27
198-66-9832,Faisalabad,Member,Female,Fashion accessories,72.04,2,7.204,0.13624940223639895,2019-02-04,19:38,0,144.08,4.761904762,7.204,9.5,2019,2,4
430-02-3888,Faisalabad,Normal,Male,Electronic accessories,46.02,6,13.806,0.27059613564909496,2019-02-07,15:55,0,276.12,4.761904762,13.806,7.1,2019,2,7
592-34-6155,Islamabad,Normal,Male,Food and beverages,31.77,4,6.354,0.11895241293000823,2019-01-14,14:43,2,127.08,4.761904762,6.354,6.2,2019,1,14
605-83-1050,Faisalabad,Normal,Male,Fashion accessories,27.18,2,2.718,0.0449619974970239,2019-03-15,16:26,2,54.36,4.761904762,2.718,4.3,2019,3,15
730-50-9884,Islamabad,Normal,Female,Sports and travel,83.06,7,29.071,0.5812297141926883,2019-03-05,14:31,2,581.42,4.761904762,29.071,4.0,2019,3,5
142-72-4741,Islamabad,Member,Male,Fashion accessories,93.2,2,9.32,0.17930873090971988,2019-02-28,18:37,1,186.4,4.761904762,9.32,6.0,2019,2,28
868-06-0466,Rawalpindi,Member,Male,Electronic accessories,69.58,9,31.311,0.6268123683648239,2019-02-19,19:38,1,626.22,4.761904762,31.311,7.8,2019,2,19
423-57-2993,Faisalabad,Normal,Male,Sports and travel,93.39,6,28.017,0.5597814474527638,2019-03-27,19:18,2,560.34,4.761904762,28.017,10.0,2019,3,27
534-01-4457,Rawalpindi,Normal,Male,Food and beverages,81.71,6,24.513,0.48847715271206615,2019-01-27,14:36,1,490.26,4.761904762,24.513,8.0,2019,1,27
232-16-2483,Islamabad,Member,Female,Sports and travel,68.12,1,3.406,0.05896238413560838,2019-01-07,12:28,2,68.12,4.761904762,3.406,6.8,2019,1,7
460-35-4390,Rawalpindi,Normal,Male,Home and lifestyle,30.68,3,4.602,0.08330026555965933,2019-01-22,11:00,2,92.04,4.761904762,4.602,9.1,2019,1,22
249-42-3782,Rawalpindi,Normal,Male,Health and beauty,70.01,5,17.5025,0.34581768973271065,2019-01-03,11:36,2,350.05,4.761904762,17.5025,5.5,2019,1,3
133-77-3154,Faisalabad,Member,Male,Fashion accessories,60.18,4,12.036,0.23457769909343426,2019-02-16,18:04,1,240.72,4.761904762,12.036,9.4,2019,2,16
389-70-2397,Islamabad,Normal,Female,Health and beauty,83.66,5,20.915,0.41526001444807337,2019-02-21,10:26,0,418.3,4.761904762,20.915,7.2,2019,2,21
748-45-2862,Rawalpindi,Member,Female,Home and lifestyle,28.31,4,5.662,0.10487062869468777,2019-03-07,18:35,0,113.24,4.761904762,5.662,8.2,2019,3,7
862-29-5914,Islamabad,Normal,Female,Sports and travel,22.38,1,1.119,0.012423308201825339,2019-01-30,17:08,1,22.38,4.761904762,1.119,8.6,2019,1,30
333-23-2632,Rawalpindi,Member,Male,Health and beauty,10.08,7,3.528,0.06144501083605505,2019-03-28,20:14,0,70.56,4.761904762,3.528,4.2,2019,3,28
438-23-1242,Faisalabad,Normal,Male,Electronic accessories,75.88,7,26.558,0.5300916740433237,2019-01-24,10:38,2,531.16,4.761904762,26.558,8.9,2019,1,24
594-34-4444,Rawalpindi,Normal,Male,Electronic accessories,97.16,1,4.858,0.08850971175076054,2019-03-08,20:38,2,97.16,4.761904762,4.858,7.2,2019,3,8
760-90-2357,Rawalpindi,Member,Male,Electronic accessories,74.51,6,22.353,0.4445224504746497,2019-03-20,15:08,2,447.06,4.761904762,22.353,5.0,2019,3,20
540-11-4336,Rawalpindi,Normal,Male,Food and beverages,24.94,9,11.223,0.21803363755685112,2019-01-11,16:49,1,224.46,4.761904762,11.223,5.6,2019,1,11
373-14-0504,Rawalpindi,Member,Female,Sports and travel,71.63,2,7.163,0.1354150768698554,2019-02-12,14:33,2,143.26,4.761904762,7.163,8.8,2019,2,12
550-84-8664,Rawalpindi,Normal,Male,Sports and travel,85.91,5,21.4775,0.4267065514890672,2019-03-22,14:33,1,429.55,4.761904762,21.4775,8.6,2019,3,22
394-55-6384,Islamabad,Member,Female,Sports and travel,70.19,9,31.5855,0.6323982784408289,2019-01-25,13:38,0,631.71,4.761904762,31.5855,6.7,2019,1,25
639-76-1242,Islamabad,Normal,Male,Food and beverages,40.52,5,10.13,0.19579174424875104,2019-02-03,15:19,0,202.6,4.761904762,10.13,4.5,2019,2,3
399-69-4630,Islamabad,Normal,Male,Electronic accessories,22.21,6,6.663,0.12524037727786086,2019-03-07,10:23,1,133.26,4.761904762,6.663,8.6,2019,3,7
137-74-8729,Islamabad,Normal,Female,Fashion accessories,12.19,8,4.876,0.08887600093607236,2019-03-13,12:47,2,97.52,4.761904762,4.876,6.8,2019,3,13
672-51-8681,Islamabad,Member,Female,Electronic accessories,66.65,9,29.9925,0.5999816855407343,2019-01-04,18:19,1,599.85,4.761904762,29.9925,9.7,2019,1,4
563-36-9814,Rawalpindi,Member,Male,Electronic accessories,76.82,1,3.841,0.06781437278064364,2019-02-13,18:27,2,76.82,4.761904762,3.841,7.2,2019,2,13
702-72-0487,Rawalpindi,Normal,Female,Electronic accessories,46.61,2,4.661,0.0845008801115147,2019-02-26,12:28,1,93.22,4.761904762,4.661,6.6,2019,2,26
760-54-1821,Faisalabad,Normal,Male,Home and lifestyle,13.59,9,6.1155,0.11409908122462684,2019-03-15,10:26,0,122.31,4.761904762,6.1155,5.8,2019,3,15
801-88-0346,Islamabad,Normal,Female,Fashion accessories,76.06,3,11.409,0.22181862580507308,2019-01-05,20:30,1,228.18,4.761904762,11.409,9.8,2019,1,5
845-94-6841,Islamabad,Member,Female,Food and beverages,72.88,9,32.796,0.6570312261530478,2019-01-08,19:38,0,655.92,4.761904762,32.796,4.0,2019,1,8
319-74-2561,Rawalpindi,Member,Female,Electronic accessories,94.64,3,14.196,0.27853240133085067,2019-02-21,16:55,0,283.92,4.761904762,14.196,5.5,2019,2,21
373-73-7910,Rawalpindi,Normal,Male,Sports and travel,86.31,7,30.2085,0.604377155764476,2019-02-08,10:37,2,604.17,4.761904762,30.2085,5.3,2019,2,8
711-31-1234,Faisalabad,Normal,Female,Electronic accessories,95.64,4,19.128,0.3788956381062849,2019-03-16,18:51,0,382.56,4.761904762,19.128,7.9,2019,3,16
794-32-2436,Faisalabad,Member,Male,Electronic accessories,55.67,2,5.567,0.1029374357722088,2019-03-27,15:08,2,111.34,4.761904762,5.567,6.0,2019,3,27
825-94-5922,Faisalabad,Normal,Male,Sports and travel,25.31,2,2.531,0.041156659849617944,2019-03-02,19:26,2,50.62,4.761904762,2.531,7.2,2019,3,2
789-23-8625,Faisalabad,Member,Male,Fashion accessories,93.22,3,13.983,0.274197979304661,2019-01-24,11:45,0,279.66,4.761904762,13.983,7.2,2019,1,24
197-77-7132,Faisalabad,Member,Male,Electronic accessories,91.56,8,36.624,0.734928726229358,2019-01-12,18:22,2,732.48,4.761904762,36.624,6.0,2019,1,12
647-50-1224,Rawalpindi,Normal,Female,Fashion accessories,29.42,10,14.71,0.2889919925114211,2019-01-12,16:23,2,294.2,4.761904762,14.71,8.9,2019,1,12
149-14-0304,Islamabad,Member,Female,Health and beauty,28.5,8,11.4,0.2216354812124172,2019-02-06,14:24,0,228.0,4.761904762,11.4,6.6,2019,2,6
105-10-6182,Rawalpindi,Member,Male,Fashion accessories,21.48,2,2.148,0.033362839962150115,2019-02-27,12:22,2,42.96,4.761904762,2.148,6.6,2019,2,27
865-92-6136,Rawalpindi,Normal,Male,Food and beverages,52.75,3,7.9125,0.15066695155825524,2019-03-23,10:16,2,158.25,4.761904762,7.9125,9.3,2019,3,23
831-81-6575,Faisalabad,Member,Female,Electronic accessories,75.59,9,34.0155,0.6818473184579225,2019-02-23,11:12,0,680.31,4.761904762,34.0155,8.0,2019,2,23
174-64-0215,Faisalabad,Normal,Male,Sports and travel,69.74,10,34.87,0.6992358800606411,2019-03-05,17:49,1,697.4,4.761904762,34.87,8.9,2019,3,5
355-34-6244,Faisalabad,Normal,Male,Food and beverages,72.39,2,7.239,0.13696163120783858,2019-01-13,19:55,1,144.78,4.761904762,7.239,8.1,2019,1,13
