User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date
U3638,P715,Home & Kitchen,182.47,10,164.22,Cash on Delivery,11-05-2024
U2608,P1382,Clothing,352.7,10,317.43,JazzCash,16-10-2024
U881,P251,Electronics,252.82,5,240.18,Debit Card,06-04-2024
U1612,P2103,Electronics,478.35,10,430.52,Debit Card,19-02-2024
U2128,P920,Beauty,389.25,15,330.86,Easypaisa,20-08-2024
U1924,P2061,Sports,233.66,20,186.93,Cash on Delivery,05-03-2024
U3186,P39,Sports,155.04,20,124.03,Cash on Delivery,13-08-2024
U3639,P3198,Beauty,340.4,10,306.36,UBL Omni,19-03-2024
U3075,P3256,Clothing,495.02,0,495.02,Debit Card,30-04-2024
U3482,P2215,Electronics,398.65,30,279.05,Easypaisa,21-07-2024
U938,P1517,Books,404.26,0,404.26,JazzCash,23-02-2024
U841,P1963,Toys,47.54,10,42.79,UBL Omni,28-03-2024
U1485,P260,Toys,152.57,0,152.57,JazzCash,22-10-2024
U2254,P2434,Clothing,399.49,50,199.75,Debit Card,05-02-2024
U1908,P1478,Sports,168.52,30,117.96,JazzCash,20-05-2024
U3524,P522,Beauty,474.27,5,450.56,Cash on Delivery,15-06-2024
U2085,P1628,Toys,11.62,25,8.71,JazzCash,08-09-2024
U1962,P3649,Sports,433.2,15,368.22,UBL Omni,19-03-2024
U2081,P2861,Sports,243.15,25,182.36,Debit Card,01-07-2024
U2530,P1928,Clothing,338.68,10,304.81,UBL Omni,15-10-2024
U2676,P1363,Clothing,256.93,20,205.54,UBL Omni,12-01-2024
U776,P2776,Toys,153.36,0,153.36,UBL Omni,06-01-2024
U2787,P3385,Toys,280.19,0,280.19,Debit Card,08-06-2024
U112,P596,Clothing,335.27,5,318.51,UBL Omni,10-04-2024
U3438,P1703,Sports,464.98,10,418.48,Debit Card,01-07-2024
U626,P3345,Sports,454.39,15,386.23,UBL Omni,10-07-2024
U2552,P1718,Electronics,145.86,50,72.93,JazzCash,16-07-2024
U1524,P2233,Sports,195.95,25,146.96,Cash on Delivery,04-02-2024
U1374,P1292,Home & Kitchen,206.99,20,165.59,Debit Card,18-06-2024
U2203,P2370,Toys,108.04,25,81.03,JazzCash,29-07-2024
U1636,P1509,Clothing,231.39,20,185.11,Cash on Delivery,26-08-2024
U1310,P2812,Home & Kitchen,356.81,15,303.29,JazzCash,03-02-2024
U1088,P2213,Beauty,316.3,15,268.86,Easypaisa,04-10-2024
U3269,P1092,Beauty,77.96,15,66.27,Cash on Delivery,17-11-2024
U759,P905,Electronics,215.45,20,172.36,UBL Omni,05-01-2024
U1483,P1177,Books,499.36,20,399.49,Debit Card,27-08-2024
U3559,P3606,Sports,50.14,25,37.61,UBL Omni,30-08-2024
U1838,P2055,Books,425.24,10,382.72,JazzCash,18-01-2024
U2123,P502,Electronics,410.76,15,349.15,Cash on Delivery,31-08-2024
U466,P3324,Home & Kitchen,149.52,30,104.66,Easypaisa,28-10-2024
U1432,P2855,Beauty,147.82,20,118.26,Debit Card,01-03-2024
U585,P2955,Beauty,418.98,15,356.13,UBL Omni,16-02-2024
U1871,P3262,Home & Kitchen,55.86,25,41.89,Cash on Delivery,07-06-2024
U715,P3336,Electronics,33.8,50,16.9,Easypaisa,20-07-2024
U760,P3636,Electronics,29.79,15,25.32,Debit Card,11-01-2024
U3400,P2334,Beauty,344.67,15,292.97,UBL Omni,15-02-2024
U970,P745,Books,109.4,25,82.05,Debit Card,21-08-2024
U2981,P701,Home & Kitchen,444.09,50,222.04,UBL Omni,15-06-2024
U705,P747,Sports,383.4,50,191.7,Easypaisa,13-04-2024
U172,P717,Clothing,328.07,30,229.65,Easypaisa,17-10-2024
U3267,P3544,Sports,450.51,50,225.25,UBL Omni,11-10-2024
U1940,P2570,Electronics,350.51,50,175.25,JazzCash,27-10-2024
U3318,P948,Beauty,402.82,0,402.82,Debit Card,12-02-2024
U2635,P1598,Electronics,12.81,30,8.97,JazzCash,29-09-2024
U2569,P3136,Clothing,186.27,0,186.27,Easypaisa,29-01-2024
U2948,P2945,Toys,34.93,30,24.45,Cash on Delivery,22-01-2024
U857,P1814,Books,187.12,0,187.12,Cash on Delivery,10-02-2024
U2447,P2654,Books,301.12,0,301.12,Cash on Delivery,22-07-2024
U405,P2920,Clothing,149.98,0,149.98,Debit Card,20-08-2024
U570,P3419,Clothing,475.44,15,404.12,Cash on Delivery,27-01-2024
U1647,P2907,Books,20.86,5,19.82,Debit Card,18-03-2024
U3016,P2210,Toys,499.0,50,249.5,Easypaisa,12-03-2024
U594,P2363,Books,46.41,0,46.41,UBL Omni,13-06-2024
U1042,P2896,Beauty,35.47,25,26.6,Cash on Delivery,13-03-2024
U1393,P1372,Clothing,164.44,50,82.22,Debit Card,22-06-2024
U3421,P1356,Home & Kitchen,164.41,20,131.53,Easypaisa,02-03-2024
U1530,P95,Beauty,213.47,20,170.78,UBL Omni,21-05-2024
U1617,P698,Beauty,320.31,15,272.26,Easypaisa,25-10-2024
U3386,P2180,Home & Kitchen,319.86,15,271.88,UBL Omni,27-06-2024
U2979,P437,Sports,41.53,0,41.53,JazzCash,21-10-2024
U2201,P706,Home & Kitchen,205.9,30,144.13,UBL Omni,13-05-2024
U52,P3220,Home & Kitchen,67.85,15,57.67,UBL Omni,24-02-2024
U3037,P1335,Toys,433.77,15,368.7,Easypaisa,23-03-2024
U1023,P3595,Clothing,496.95,25,372.71,Debit Card,01-03-2024
U1703,P409,Clothing,308.25,50,154.12,Debit Card,23-07-2024
U1779,P2721,Books,280.8,15,238.68,Debit Card,15-05-2024
U2364,P2826,Electronics,130.53,15,110.95,JazzCash,16-07-2024
U2525,P3543,Books,299.12,15,254.25,Easypaisa,24-10-2024
U1189,P1108,Electronics,179.16,30,125.41,Debit Card,19-05-2024
U707,P1634,Beauty,237.25,25,177.94,UBL Omni,10-06-2024
U3551,P191,Toys,449.87,5,427.38,Debit Card,07-08-2024
U3056,P3629,Books,138.04,0,138.04,Debit Card,08-06-2024
U1210,P1601,Clothing,456.4,30,319.48,UBL Omni,16-11-2024
U14,P1791,Books,487.06,0,487.06,Easypaisa,17-08-2024
U2114,P430,Electronics,409.01,25,306.76,JazzCash,15-01-2024
U335,P3378,Home & Kitchen,97.09,10,87.38,Debit Card,09-06-2024
U2833,P1225,Home & Kitchen,252.08,10,226.87,Easypaisa,30-01-2024
U3405,P2290,Toys,248.11,30,173.68,Easypaisa,22-04-2024
U3650,P1096,Electronics,254.93,30,178.45,JazzCash,28-01-2024
U913,P3183,Beauty,351.79,30,246.25,Easypaisa,02-06-2024
U1545,P943,Toys,160.3,5,152.28,JazzCash,23-08-2024
U1804,P3048,Clothing,319.97,15,271.97,UBL Omni,17-04-2024
U3440,P3326,Sports,95.15,5,90.39,JazzCash,31-07-2024
U977,P1804,Toys,381.45,15,324.23,Cash on Delivery,21-03-2024
U592,P2551,Home & Kitchen,203.24,30,142.27,Easypaisa,15-09-2024
U1282,P2530,Home & Kitchen,118.84,25,89.13,Debit Card,01-01-2024
U2559,P2324,Beauty,374.41,10,336.97,Easypaisa,13-01-2024
U1574,P1137,Electronics,57.79,30,40.45,UBL Omni,05-06-2024
U3558,P2456,Electronics,235.61,15,200.27,UBL Omni,17-09-2024
U2152,P2484,Toys,162.91,5,154.76,UBL Omni,29-02-2024
U1913,P1763,Home & Kitchen,467.03,0,467.03,Debit Card,25-02-2024
U3543,P3118,Books,468.31,30,327.82,Debit Card,20-03-2024
U2261,P2824,Electronics,90.62,5,86.09,Debit Card,16-01-2024
U595,P1061,Toys,420.77,10,378.69,Cash on Delivery,08-08-2024
U1514,P1263,Home & Kitchen,79.25,25,59.44,UBL Omni,22-07-2024
U3565,P1209,Sports,76.89,15,65.36,Debit Card,21-03-2024
U867,P1121,Books,63.54,0,63.54,Cash on Delivery,16-06-2024
U1226,P3598,Sports,465.65,50,232.82,Debit Card,03-07-2024
U638,P3335,Home & Kitchen,487.28,10,438.55,UBL Omni,09-03-2024
U1686,P1535,Home & Kitchen,347.3,15,295.2,Debit Card,24-01-2024
U951,P1299,Electronics,151.14,10,136.03,JazzCash,15-07-2024
U628,P886,Clothing,273.0,0,273.0,UBL Omni,07-05-2024
U184,P1071,Home & Kitchen,407.72,5,387.33,JazzCash,09-09-2024
U1326,P3030,Toys,70.67,25,53.0,Easypaisa,11-06-2024
U882,P340,Clothing,483.9,15,411.31,JazzCash,20-02-2024
U3566,P1615,Books,170.58,30,119.41,Cash on Delivery,01-05-2024
U2661,P726,Home & Kitchen,254.57,50,127.28,JazzCash,06-03-2024
U2316,P707,Beauty,243.77,30,170.64,UBL Omni,21-06-2024
U3389,P937,Clothing,465.09,15,395.33,JazzCash,14-06-2024
U1491,P987,Clothing,86.11,30,60.28,Easypaisa,21-02-2024
U263,P2457,Electronics,458.09,10,412.28,Easypaisa,09-07-2024
U596,P215,Toys,147.92,5,140.52,UBL Omni,11-09-2024
U1122,P332,Toys,230.4,5,218.88,JazzCash,27-01-2024
U3422,P3144,Books,354.94,25,266.2,Cash on Delivery,07-09-2024
U2675,P2734,Electronics,31.43,10,28.29,Easypaisa,12-11-2024
U3042,P1454,Clothing,481.77,5,457.68,Debit Card,26-01-2024
U874,P2398,Sports,230.27,0,230.27,JazzCash,14-08-2024
U573,P226,Electronics,49.18,20,39.34,UBL Omni,30-01-2024
U2329,P1586,Electronics,30.69,10,27.62,Debit Card,01-01-2024
U3226,P624,Sports,330.13,50,165.06,Debit Card,09-08-2024
U3134,P3333,Home & Kitchen,99.78,20,79.82,JazzCash,03-09-2024
U1089,P1250,Electronics,299.27,5,284.31,Debit Card,25-07-2024
U2598,P1950,Clothing,215.27,10,193.74,Cash on Delivery,25-09-2024
U586,P1036,Toys,246.81,5,234.47,UBL Omni,29-09-2024
U2625,P2163,Sports,112.45,5,106.83,JazzCash,12-11-2024
U3106,P869,Sports,137.6,30,96.32,Debit Card,10-07-2024
U1799,P3244,Clothing,72.87,10,65.58,UBL Omni,09-09-2024
U964,P429,Books,282.01,30,197.41,Easypaisa,21-09-2024
U1911,P378,Beauty,264.02,30,184.81,UBL Omni,11-11-2024
U2090,P235,Clothing,438.82,50,219.41,JazzCash,11-10-2024
U3375,P2342,Sports,287.83,30,201.48,Debit Card,25-07-2024
U1288,P3317,Electronics,148.73,10,133.86,Cash on Delivery,12-07-2024
U682,P1155,Books,311.38,15,264.67,Debit Card,24-07-2024
U1405,P461,Electronics,458.77,10,412.89,JazzCash,17-11-2024
U2016,P64,Books,89.74,30,62.82,JazzCash,11-01-2024
U625,P1930,Beauty,286.91,50,143.46,JazzCash,01-09-2024
U2464,P729,Sports,413.43,5,392.76,Debit Card,23-02-2024
U456,P1795,Toys,49.61,10,44.65,Easypaisa,06-08-2024
U915,P1649,Books,474.78,30,332.35,JazzCash,28-10-2024
U2574,P1305,Toys,176.59,20,141.27,Cash on Delivery,04-06-2024
U584,P2891,Clothing,185.03,30,129.52,UBL Omni,25-04-2024
U1847,P401,Toys,291.53,0,291.53,Cash on Delivery,04-06-2024
U2480,P3150,Books,222.4,20,177.92,Debit Card,13-11-2024
U1769,P472,Sports,490.62,20,392.5,JazzCash,09-06-2024
U1830,P52,Books,182.37,20,145.9,Cash on Delivery,13-06-2024
U3322,P1291,Electronics,149.07,25,111.8,UBL Omni,13-01-2024
U195,P375,Electronics,222.07,10,199.86,UBL Omni,30-10-2024
U748,P3146,Beauty,271.04,10,243.94,Cash on Delivery,15-09-2024
U2384,P2814,Toys,222.78,15,189.36,Cash on Delivery,13-03-2024
U297,P333,Sports,70.53,15,59.95,UBL Omni,24-01-2024
U3189,P1530,Books,456.08,30,319.26,UBL Omni,22-05-2024
U2431,P995,Beauty,437.68,10,393.91,Cash on Delivery,18-09-2024
U2715,P400,Clothing,67.34,5,63.97,UBL Omni,09-03-2024
U1902,P2391,Toys,233.53,25,175.15,Debit Card,09-11-2024
U2632,P1066,Clothing,92.83,25,69.62,Easypaisa,16-05-2024
U1429,P2276,Home & Kitchen,404.71,0,404.71,Cash on Delivery,07-02-2024
U2367,P3127,Home & Kitchen,477.05,50,238.53,Easypaisa,17-08-2024
U3510,P1776,Books,244.37,0,244.37,Easypaisa,25-10-2024
U1842,P2614,Toys,102.86,30,72.0,JazzCash,05-07-2024
U1801,P3158,Electronics,356.25,30,249.37,JazzCash,19-07-2024
U2536,P1012,Books,108.51,25,81.38,Cash on Delivery,07-06-2024
U2990,P1203,Toys,207.67,30,145.37,Debit Card,12-06-2024
U1873,P1160,Sports,74.87,50,37.44,Cash on Delivery,27-05-2024
U2855,P2693,Toys,480.9,5,456.85,Easypaisa,29-06-2024
U1257,P2898,Clothing,65.53,15,55.7,Debit Card,30-01-2024
U1887,P2405,Clothing,40.21,10,36.19,Debit Card,20-04-2024
U2027,P3516,Home & Kitchen,303.09,10,272.78,Cash on Delivery,08-01-2024
U1800,P599,Home & Kitchen,263.81,0,263.81,Cash on Delivery,28-04-2024
U3018,P473,Beauty,384.34,50,192.17,JazzCash,18-10-2024
U1698,P3657,Home & Kitchen,197.02,25,147.77,Easypaisa,29-01-2024
U978,P3461,Clothing,404.92,25,303.69,Cash on Delivery,27-07-2024
U3224,P2942,Home & Kitchen,171.06,5,162.51,Easypaisa,14-11-2024
U1926,P2316,Books,434.67,5,412.94,Cash on Delivery,24-08-2024
U1850,P2547,Toys,56.67,30,39.67,UBL Omni,16-09-2024
U2997,P224,Electronics,125.2,0,125.2,Cash on Delivery,19-09-2024
U2926,P2574,Sports,354.46,0,354.46,Easypaisa,12-06-2024
U3555,P2796,Home & Kitchen,268.57,30,188.0,UBL Omni,01-06-2024
U309,P1775,Toys,450.73,50,225.37,Cash on Delivery,02-01-2024
U2517,P2629,Sports,360.74,5,342.7,JazzCash,26-03-2024
U1930,P1728,Sports,368.83,10,331.95,Debit Card,19-06-2024
U1311,P3242,Sports,195.94,10,176.35,Cash on Delivery,09-06-2024
U1187,P652,Books,214.73,50,107.36,JazzCash,24-09-2024
U1664,P449,Books,249.63,10,224.67,Easypaisa,24-07-2024
U2155,P1647,Toys,45.18,30,31.63,UBL Omni,20-10-2024
U2818,P109,Books,41.06,10,36.95,Cash on Delivery,17-10-2024
U2132,P2048,Clothing,381.42,0,381.42,Cash on Delivery,02-01-2024
U352,P2975,Beauty,493.08,5,468.43,UBL Omni,22-08-2024
U2126,P3453,Clothing,117.31,0,117.31,Easypaisa,18-10-2024
U3014,P1462,Sports,253.73,10,228.36,Easypaisa,31-07-2024
U504,P2069,Electronics,334.97,30,234.48,Debit Card,05-03-2024
U2491,P2382,Books,58.66,15,49.86,Debit Card,24-06-2024
U3038,P1979,Electronics,79.22,0,79.22,Cash on Delivery,11-02-2024
U3411,P3403,Toys,476.9,30,333.83,UBL Omni,12-07-2024
U1386,P2601,Home & Kitchen,268.4,10,241.56,UBL Omni,10-09-2024
U3179,P2672,Books,103.52,10,93.17,JazzCash,04-07-2024
U1548,P3097,Clothing,470.39,30,329.27,Easypaisa,27-03-2024
U3648,P36,Clothing,322.28,5,306.17,Debit Card,22-06-2024
U199,P1496,Books,268.31,25,201.23,Cash on Delivery,17-01-2024
U2238,P835,Clothing,395.04,20,316.03,UBL Omni,20-02-2024
U1568,P662,Sports,75.21,15,63.93,UBL Omni,28-07-2024
U2331,P1900,Toys,336.21,10,302.59,JazzCash,04-06-2024
U1408,P1783,Clothing,472.19,0,472.19,Debit Card,10-03-2024
U1783,P3515,Toys,268.42,5,255.0,Easypaisa,26-01-2024
U2610,P3600,Clothing,70.29,50,35.15,Easypaisa,29-03-2024
U530,P819,Clothing,124.79,20,99.83,Cash on Delivery,23-03-2024
U810,P490,Electronics,358.47,50,179.24,JazzCash,16-03-2024
U2864,P556,Books,11.83,5,11.24,JazzCash,13-04-2024
U940,P423,Electronics,361.89,0,361.89,JazzCash,06-02-2024
U681,P615,Books,22.47,50,11.23,JazzCash,27-06-2024
U1453,P2158,Electronics,257.41,25,193.06,JazzCash,04-08-2024
U3049,P751,Electronics,447.66,30,313.36,Debit Card,17-11-2024
U1067,P3440,Sports,107.75,25,80.81,Easypaisa,24-10-2024
U934,P32,Toys,430.37,5,408.85,Cash on Delivery,24-01-2024
U2375,P2311,Toys,389.18,20,311.34,Cash on Delivery,29-10-2024
U2112,P1669,Toys,14.0,5,13.3,Debit Card,02-01-2024
U2485,P1694,Toys,83.76,15,71.2,Debit Card,26-02-2024
U985,P2072,Toys,461.12,50,230.56,UBL Omni,30-03-2024
U2378,P55,Beauty,477.27,5,453.41,UBL Omni,15-08-2024
U3191,P116,Beauty,401.83,30,281.28,Easypaisa,25-10-2024
U3298,P2899,Books,107.73,10,96.96,Easypaisa,24-03-2024
U2680,P2239,Beauty,353.55,15,300.52,Debit Card,04-11-2024
U343,P1719,Sports,142.07,5,134.97,JazzCash,22-09-2024
U3478,P2935,Home & Kitchen,224.1,25,168.07,Cash on Delivery,20-07-2024
U2118,P684,Toys,142.54,30,99.78,Debit Card,12-06-2024
U778,P3223,Home & Kitchen,179.89,50,89.94,Easypaisa,23-05-2024
U487,P566,Home & Kitchen,342.71,20,274.17,Cash on Delivery,30-05-2024
U1338,P3488,Books,489.86,30,342.9,Cash on Delivery,14-10-2024
U1786,P2964,Home & Kitchen,189.68,5,180.2,JazzCash,05-02-2024
U1294,P2870,Home & Kitchen,95.16,10,85.64,JazzCash,07-09-2024
U2181,P1471,Home & Kitchen,177.35,20,141.88,UBL Omni,02-03-2024
U2242,P551,Beauty,223.91,30,156.74,Debit Card,08-10-2024
U3053,P704,Clothing,386.24,5,366.93,Cash on Delivery,15-11-2024
U15,P3250,Sports,150.85,10,135.76,UBL Omni,28-03-2024
U2519,P481,Clothing,447.22,15,380.14,Debit Card,16-09-2024
U51,P198,Sports,251.13,0,251.13,Cash on Delivery,09-10-2024
U952,P3621,Sports,405.16,25,303.87,Debit Card,09-11-2024
U1708,P1935,Beauty,471.46,15,400.74,Debit Card,27-08-2024
U2988,P2558,Beauty,10.58,5,10.05,UBL Omni,27-04-2024
U2872,P3109,Sports,491.92,30,344.34,Cash on Delivery,20-07-2024
U696,P523,Sports,247.75,5,235.36,Easypaisa,11-07-2024
U429,P3338,Sports,158.62,20,126.9,Cash on Delivery,30-08-2024
U2421,P978,Home & Kitchen,336.93,5,320.08,UBL Omni,03-06-2024
U415,P923,Toys,311.3,25,233.48,UBL Omni,02-02-2024
U2910,P575,Toys,280.73,5,266.69,UBL Omni,11-08-2024
U3473,P412,Beauty,436.53,0,436.53,Easypaisa,16-04-2024
U10,P1790,Toys,366.94,20,293.55,Cash on Delivery,08-09-2024
U560,P1390,Books,13.49,5,12.82,Debit Card,07-08-2024
U1190,P1147,Electronics,182.15,20,145.72,Cash on Delivery,11-03-2024
U2567,P1823,Clothing,140.83,10,126.75,Easypaisa,06-01-2024
U276,P1594,Books,159.05,30,111.34,UBL Omni,18-02-2024
U313,P543,Home & Kitchen,136.1,0,136.1,UBL Omni,04-01-2024
U1053,P426,Home & Kitchen,192.28,20,153.82,JazzCash,06-09-2024
U1764,P1769,Electronics,437.53,15,371.9,Debit Card,30-03-2024
U2228,P1866,Home & Kitchen,128.95,0,128.95,Cash on Delivery,03-09-2024
U2414,P3439,Home & Kitchen,355.35,5,337.58,Debit Card,20-03-2024
U1469,P3565,Clothing,491.63,15,417.89,JazzCash,14-02-2024
U18,P2943,Books,137.13,5,130.27,Cash on Delivery,20-11-2024
U1572,P1611,Electronics,457.41,25,343.06,Easypaisa,12-11-2024
U2453,P3015,Beauty,425.6,20,340.48,Cash on Delivery,11-05-2024
U1546,P3170,Home & Kitchen,204.49,50,102.25,Debit Card,26-04-2024
U1727,P59,Clothing,471.03,0,471.03,UBL Omni,28-08-2024
U3609,P951,Clothing,420.58,15,357.49,UBL Omni,29-01-2024
U3498,P2225,Home & Kitchen,214.62,0,214.62,Debit Card,16-09-2024
U2370,P1848,Books,494.16,50,247.08,UBL Omni,09-02-2024
U81,P1867,Electronics,378.63,20,302.9,UBL Omni,01-03-2024
U1534,P1045,Clothing,172.74,15,146.83,Easypaisa,19-05-2024
U549,P22,Toys,17.08,30,11.96,Debit Card,15-05-2024
U190,P1090,Sports,338.44,10,304.6,Debit Card,09-09-2024
U838,P1754,Clothing,148.98,50,74.49,Debit Card,22-05-2024
U82,P3379,Home & Kitchen,346.17,30,242.32,Cash on Delivery,30-01-2024
U950,P2819,Sports,135.91,5,129.11,UBL Omni,12-06-2024
U74,P21,Toys,341.06,10,306.95,Cash on Delivery,08-04-2024
U2183,P370,Clothing,416.7,0,416.7,UBL Omni,18-04-2024
U2185,P197,Books,97.95,25,73.46,JazzCash,25-05-2024
U1581,P1150,Sports,118.21,30,82.75,UBL Omni,07-02-2024
U373,P1673,Books,255.92,10,230.33,Debit Card,18-08-2024
U1156,P1879,Books,198.11,50,99.06,UBL Omni,22-07-2024
U1818,P1732,Toys,80.06,15,68.05,Debit Card,17-10-2024
U635,P1266,Sports,108.02,20,86.42,UBL Omni,04-01-2024
U3357,P977,Toys,158.49,15,134.72,Easypaisa,16-05-2024
U2483,P2970,Electronics,316.9,20,253.52,Easypaisa,08-02-2024
U191,P2838,Clothing,142.15,50,71.08,Easypaisa,28-10-2024
U31,P3517,Beauty,433.65,20,346.92,Cash on Delivery,09-11-2024
U1058,P1587,Home & Kitchen,51.82,0,51.82,Cash on Delivery,07-04-2024
U2121,P1435,Home & Kitchen,287.77,10,258.99,Cash on Delivery,11-11-2024
U1082,P1236,Clothing,263.46,30,184.42,Debit Card,14-07-2024
U2788,P1486,Toys,464.8,30,325.36,UBL Omni,18-04-2024
U3156,P2177,Books,179.09,50,89.55,Debit Card,05-03-2024
U1876,P686,Beauty,56.34,10,50.71,UBL Omni,04-03-2024
U2430,P3538,Sports,293.68,25,220.26,UBL Omni,30-08-2024
U2044,P1513,Books,204.69,50,102.34,UBL Omni,15-08-2024
U2387,P2270,Beauty,85.67,30,59.97,Debit Card,09-04-2024
U551,P772,Toys,271.62,20,217.3,Cash on Delivery,08-04-2024
U713,P2542,Books,434.06,50,217.03,UBL Omni,27-09-2024
U1385,P2477,Toys,403.69,5,383.51,Debit Card,19-07-2024
U399,P2399,Sports,250.78,0,250.78,JazzCash,12-02-2024
U3347,P1240,Clothing,472.01,10,424.81,Cash on Delivery,17-11-2024
U2929,P104,Toys,411.25,10,370.12,UBL Omni,04-06-2024
U3353,P2742,Home & Kitchen,129.1,50,64.55,Easypaisa,30-07-2024
U3617,P799,Sports,427.22,5,405.86,JazzCash,22-08-2024
U1609,P1860,Beauty,200.58,5,190.55,UBL Omni,24-02-2024
U979,P256,Home & Kitchen,147.46,30,103.22,JazzCash,18-03-2024
U806,P2761,Sports,284.81,0,284.81,Cash on Delivery,11-07-2024
U3246,P1886,Clothing,32.57,15,27.68,Debit Card,18-05-2024
U821,P924,Books,322.14,50,161.07,UBL Omni,11-09-2024
U1229,P152,Books,187.36,5,177.99,Easypaisa,18-03-2024
U3592,P2058,Sports,479.31,0,479.31,Debit Card,24-10-2024
U3060,P2227,Home & Kitchen,138.58,15,117.79,UBL Omni,17-04-2024
U3564,P2223,Electronics,354.92,0,354.92,Debit Card,12-10-2024
U424,P1179,Beauty,329.08,10,296.17,JazzCash,07-09-2024
U2790,P1524,Home & Kitchen,399.27,0,399.27,Easypaisa,21-11-2024
U2808,P810,Toys,366.82,5,348.48,JazzCash,26-10-2024
U2106,P794,Electronics,395.07,25,296.3,Debit Card,22-05-2024
U1463,P2139,Books,427.4,20,341.92,JazzCash,09-07-2024
U3241,P2476,Books,433.97,20,347.18,JazzCash,05-01-2024
U3176,P2535,Home & Kitchen,31.97,10,28.77,JazzCash,17-05-2024
U3362,P3331,Beauty,430.19,20,344.15,Cash on Delivery,18-07-2024
U3597,P2683,Clothing,231.04,10,207.94,Easypaisa,08-04-2024
U2690,P3258,Clothing,41.27,5,39.21,Easypaisa,26-07-2024
U2333,P3143,Home & Kitchen,313.34,30,219.34,Cash on Delivery,04-08-2024
U3055,P862,Sports,460.68,5,437.65,JazzCash,31-05-2024
U19,P1031,Toys,456.87,25,342.65,UBL Omni,19-07-2024
U3123,P2333,Clothing,214.75,0,214.75,Debit Card,19-06-2024
U1123,P1711,Sports,386.52,5,367.19,Debit Card,04-10-2024
U1729,P582,Home & Kitchen,190.17,0,190.17,Debit Card,04-04-2024
U2523,P2206,Home & Kitchen,327.17,30,229.02,JazzCash,18-08-2024
U1269,P2717,Books,295.26,15,250.97,UBL Omni,15-10-2024
U784,P569,Clothing,106.96,10,96.26,Debit Card,25-06-2024
U591,P953,Toys,169.52,0,169.52,UBL Omni,16-02-2024
U3079,P1241,Sports,344.57,50,172.28,Cash on Delivery,12-07-2024
U2074,P2029,Home & Kitchen,89.46,15,76.04,UBL Omni,26-10-2024
U1630,P2472,Beauty,472.59,5,448.96,Debit Card,21-09-2024
U1802,P1018,Toys,89.3,30,62.51,Cash on Delivery,10-01-2024
U291,P1167,Sports,288.05,0,288.05,Easypaisa,21-06-2024
U2224,P13,Clothing,176.69,25,132.52,Easypaisa,21-02-2024
U641,P204,Books,444.5,30,311.15,Debit Card,13-07-2024
U3442,P1447,Sports,144.11,0,144.11,Debit Card,17-07-2024
U3041,P2658,Sports,433.94,0,433.94,Cash on Delivery,01-07-2024
U1627,P1682,Clothing,160.88,25,120.66,UBL Omni,01-01-2024
U444,P639,Sports,434.47,0,434.47,Cash on Delivery,29-05-2024
U2259,P3644,Home & Kitchen,230.16,50,115.08,JazzCash,15-02-2024
U2902,P702,Home & Kitchen,276.95,20,221.56,UBL Omni,15-04-2024
U3039,P979,Home & Kitchen,394.59,0,394.59,Cash on Delivery,06-08-2024
U2172,P535,Electronics,371.41,10,334.27,UBL Omni,17-10-2024
U1239,P2247,Sports,349.27,15,296.88,Debit Card,04-07-2024
U2796,P3638,Clothing,51.97,20,41.58,UBL Omni,24-10-2024
U512,P929,Toys,298.43,0,298.43,Cash on Delivery,23-08-2024
U725,P3275,Home & Kitchen,361.04,0,361.04,Debit Card,01-04-2024
U2993,P660,Beauty,31.89,25,23.92,JazzCash,03-04-2024
U2481,P2362,Beauty,393.9,50,196.95,UBL Omni,28-10-2024
U2562,P3261,Books,432.65,30,302.85,Easypaisa,23-05-2024
U3413,P2407,Home & Kitchen,262.74,15,223.33,UBL Omni,19-05-2024
U1341,P2104,Electronics,34.02,20,27.22,JazzCash,26-05-2024
U1464,P754,Electronics,101.83,25,76.37,Cash on Delivery,13-05-2024
U1513,P1175,Toys,418.08,0,418.08,Debit Card,29-08-2024
U2645,P3354,Clothing,285.27,25,213.95,Cash on Delivery,21-04-2024
U414,P343,Sports,233.63,30,163.54,UBL Omni,16-05-2024
U412,P2339,Clothing,257.48,15,218.86,JazzCash,30-03-2024
U2565,P2164,Books,445.72,50,222.86,Cash on Delivery,26-10-2024
U1029,P3192,Beauty,257.18,5,244.32,UBL Omni,11-07-2024
U3071,P1539,Electronics,278.99,15,237.14,UBL Omni,02-10-2024
U1601,P432,Beauty,252.94,30,177.06,Easypaisa,24-03-2024
U20,P3,Sports,50.37,10,45.33,UBL Omni,02-11-2024
U731,P3036,Electronics,106.14,0,106.14,Debit Card,03-06-2024
U198,P690,Sports,399.39,10,359.45,Easypaisa,10-11-2024
U2002,P1432,Electronics,291.89,10,262.7,UBL Omni,26-02-2024
U3455,P739,Home & Kitchen,279.35,5,265.38,Cash on Delivery,15-04-2024
U3603,P344,Books,197.95,15,168.26,Easypaisa,27-09-2024
U1606,P1079,Home & Kitchen,463.22,5,440.06,Cash on Delivery,02-06-2024
U369,P3420,Sports,168.01,50,84.0,JazzCash,21-08-2024
U1402,P763,Home & Kitchen,38.25,30,26.77,UBL Omni,17-10-2024
U3240,P2995,Sports,436.07,5,414.27,Debit Card,01-05-2024
