User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Recency,Frequency,Monetary_Value
U974,P348,0,Rs. 488.14,50,Rs. 244.07,Visa,2024-02-16,2024,2,16,387,1,244.07
U1656,P755,6,Rs. 308.37,50,Rs. 154.19,JazzCash,2024-07-12,2024,7,12,240,1,154.19
U1957,P520,0,Rs. 13.43,10,Rs. 12.09,UBL Omni,2024-03-31,2024,3,31,343,1,12.09
U190,P1636,4,Rs. 88.07,30,Rs. 61.65,JazzCash,2024-10-07,2024,10,7,153,1,61.65
U215,P1557,6,Rs. 67.54,20,Rs. 54.03,UBL Omni,2024-01-09,2024,1,9,425,1,54.03
U878,P25,3,Rs. 398.4,10,Rs. 358.56,Visa,2024-06-10,2024,6,10,272,1,358.56
U1036,P1963,5,Rs. 302.08,25,Rs. 226.56,JazzCash,2024-04-08,2024,4,8,335,1,226.56
U781,P1416,3,Rs. 369.15,0,Rs. 369.15,UBL Omni,2024-06-19,2024,6,19,263,1,369.15
U89,P995,4,Rs. 279.28,5,Rs. 265.32,UBL Omni,2024-06-02,2024,6,2,280,1,265.32
U1288,P745,3,Rs. 235.33,50,Rs. 117.67,UBL Omni,2024-06-20,2024,6,20,262,1,117.67
U1277,P380,6,Rs. 379.65,30,Rs. 265.75,UBL Omni,2024-11-04,2024,11,4,125,1,265.75
U428,P1212,0,Rs. 130.13,10,Rs. 117.12,JazzCash,2024-11-19,2024,11,19,110,1,117.12
U879,P1068,4,Rs. 197.66,15,Rs. 168.01,JazzCash,2024-10-04,2024,10,4,156,1,168.01
U154,P1322,2,Rs. 487.58,15,Rs. 414.44,Visa,2024-04-28,2024,4,28,315,1,414.44
U182,P1909,1,Rs. 96.73,25,Rs. 72.55,JazzCash,2024-10-04,2024,10,4,156,1,72.55
U1823,P1128,1,Rs. 286.37,25,Rs. 214.78,Visa,2024-03-18,2024,3,18,356,1,214.78
U932,P1885,0,Rs. 281.6,50,Rs. 140.8,Easypaisa,2024-04-29,2024,4,29,314,1,140.8
U1303,P1956,2,Rs. 311.0,25,Rs. 233.25,Easypaisa,2024-07-31,2024,7,31,221,1,233.25
U706,P359,6,Rs. 190.3,50,Rs. 95.15,Easypaisa,2024-10-19,2024,10,19,141,1,95.15
U72,P1680,2,Rs. 190.47,20,Rs. 152.38,JazzCash,2024-04-11,2024,4,11,332,1,152.38
U40,P211,2,Rs. 33.02,15,Rs. 28.07,JazzCash,2024-09-18,2024,9,18,172,1,28.07
U755,P1061,0,Rs. 479.19,0,Rs. 479.19,Visa,2024-08-11,2024,8,11,210,1,479.19
U979,P1285,2,Rs. 200.63,5,Rs. 190.6,Cash on Delivery,2024-03-31,2024,3,31,343,1,190.6
U1942,P149,2,Rs. 390.2,0,Rs. 390.2,Easypaisa,2024-02-02,2024,2,2,401,1,390.2
U913,P1160,5,Rs. 60.63,25,Rs. 45.47,JazzCash,2024-03-21,2024,3,21,353,1,45.47
U1033,P1668,2,Rs. 227.08,15,Rs. 193.02,UBL Omni,2024-02-13,2024,2,13,390,1,193.02
U1025,P544,1,Rs. 389.96,15,Rs. 331.47,Visa,2024-05-22,2024,5,22,291,1,331.47
U1646,P150,0,Rs. 420.41,0,Rs. 420.41,Visa,2024-04-29,2024,4,29,314,1,420.41
U1716,P199,1,Rs. 226.93,30,Rs. 158.85,Easypaisa,2024-11-20,2024,11,20,109,1,158.85
U28,P474,4,Rs. 479.55,50,Rs. 239.78,Easypaisa,2024-03-13,2024,3,13,361,1,239.78
U313,P1934,6,Rs. 236.62,20,Rs. 189.3,Visa,2024-09-29,2024,9,29,161,1,189.3
U171,P358,2,Rs. 154.47,5,Rs. 146.75,Visa,2024-01-17,2024,1,17,417,1,146.75
U1481,P1463,4,Rs. 260.82,0,Rs. 260.82,UBL Omni,2024-02-05,2024,2,5,398,1,260.82
U373,P74,5,Rs. 27.22,20,Rs. 21.78,Visa,2024-09-03,2024,9,3,187,1,21.78
U1970,P1923,2,Rs. 94.64,30,Rs. 66.25,UBL Omni,2024-03-31,2024,3,31,343,1,66.25
U342,P710,0,Rs. 221.53,0,Rs. 221.53,Visa,2024-08-05,2024,8,5,216,1,221.53
U1256,P1329,2,Rs. 448.81,20,Rs. 359.05,UBL Omni,2024-07-23,2024,7,23,229,1,359.05
U936,P1768,3,Rs. 332.45,50,Rs. 166.22,JazzCash,2024-06-04,2024,6,4,278,1,166.22
U947,P461,6,Rs. 204.49,5,Rs. 194.27,Visa,2024-02-24,2024,2,24,379,1,194.27
U1688,P897,5,Rs. 63.31,20,Rs. 50.65,JazzCash,2024-06-12,2024,6,12,270,1,50.65
U1031,P1073,3,Rs. 277.05,25,Rs. 207.79,Visa,2024-02-11,2024,2,11,392,1,207.79
U1139,P828,5,Rs. 308.95,30,Rs. 216.26,Cash on Delivery,2024-07-20,2024,7,20,232,1,216.26
U455,P789,4,Rs. 383.65,15,Rs. 326.1,Easypaisa,2024-05-20,2024,5,20,293,1,326.1
U188,P9,0,Rs. 175.16,5,Rs. 166.4,Cash on Delivery,2024-03-30,2024,3,30,344,1,166.4
U472,P1769,4,Rs. 488.06,15,Rs. 414.85,Easypaisa,2024-03-24,2024,3,24,350,1,414.85
U569,P924,3,Rs. 37.79,10,Rs. 34.01,Easypaisa,2024-05-08,2024,5,8,305,1,34.01
U1436,P776,6,Rs. 42.14,25,Rs. 31.61,JazzCash,2024-05-04,2024,5,4,309,1,31.61
U1340,P1319,6,Rs. 367.98,5,Rs. 349.58,UBL Omni,2024-02-11,2024,2,11,392,1,349.58
U1087,P992,4,Rs. 327.39,15,Rs. 278.28,Cash on Delivery,2024-02-23,2024,2,23,380,1,278.28
U1574,P446,2,Rs. 461.66,20,Rs. 369.33,UBL Omni,2024-10-06,2024,10,6,154,1,369.33
U136,P1642,1,Rs. 323.85,50,Rs. 161.93,UBL Omni,2024-11-16,2024,11,16,113,1,161.93
U1819,P654,2,Rs. 128.89,25,Rs. 96.67,Easypaisa,2024-06-24,2024,6,24,258,1,96.67
U733,P1254,4,Rs. 210.4,0,Rs. 210.4,Easypaisa,2024-05-23,2024,5,23,290,1,210.4
U1847,P1791,2,Rs. 30.49,20,Rs. 24.39,Cash on Delivery,2024-03-07,2024,3,7,367,1,24.39
U211,P1171,5,Rs. 338.0,10,Rs. 304.2,UBL Omni,2024-06-10,2024,6,10,272,1,304.2
U378,P1596,4,Rs. 314.16,30,Rs. 219.91,JazzCash,2024-09-29,2024,9,29,161,1,219.91
U1841,P1429,4,Rs. 278.78,15,Rs. 236.96,Visa,2024-01-13,2024,1,13,421,1,236.96
U889,P1510,1,Rs. 64.47,15,Rs. 54.8,Easypaisa,2024-09-18,2024,9,18,172,1,54.8
U1084,P921,4,Rs. 278.03,10,Rs. 250.23,UBL Omni,2024-02-14,2024,2,14,389,1,250.23
U1417,P1092,0,Rs. 330.67,15,Rs. 281.07,UBL Omni,2024-05-27,2024,5,27,286,1,281.07
U168,P324,1,Rs. 464.05,20,Rs. 371.24,UBL Omni,2024-05-07,2024,5,7,306,1,371.24
U460,P1109,4,Rs. 459.03,20,Rs. 367.22,UBL Omni,2024-08-11,2024,8,11,210,1,367.22
U359,P1830,0,Rs. 32.7,5,Rs. 31.07,UBL Omni,2024-10-21,2024,10,21,139,1,31.07
U642,P1954,5,Rs. 235.86,20,Rs. 188.69,Easypaisa,2024-10-31,2024,10,31,129,1,188.69
U119,P749,1,Rs. 235.75,20,Rs. 188.6,Cash on Delivery,2024-08-08,2024,8,8,213,1,188.6
U1728,P874,5,Rs. 349.84,15,Rs. 297.36,JazzCash,2024-07-14,2024,7,14,238,1,297.36
U975,P802,3,Rs. 168.59,20,Rs. 134.87,UBL Omni,2024-06-03,2024,6,3,279,1,134.87
U964,P589,4,Rs. 141.52,20,Rs. 113.22,JazzCash,2024-07-24,2024,7,24,228,1,113.22
U24,P1910,5,Rs. 442.96,5,Rs. 420.81,Visa,2024-02-13,2024,2,13,390,1,420.81
U751,P630,1,Rs. 246.17,5,Rs. 233.86,UBL Omni,2024-08-11,2024,8,11,210,1,233.86
U1274,P1797,4,Rs. 79.12,50,Rs. 39.56,UBL Omni,2024-01-08,2024,1,8,426,1,39.56
U1785,P185,0,Rs. 78.43,15,Rs. 66.67,Easypaisa,2024-08-24,2024,8,24,197,1,66.67
U1383,P109,1,Rs. 289.83,10,Rs. 260.85,UBL Omni,2024-06-17,2024,6,17,265,1,260.85
U1912,P143,0,Rs. 431.89,15,Rs. 367.11,Easypaisa,2024-02-03,2024,2,3,400,1,367.11
U1531,P89,4,Rs. 258.78,15,Rs. 219.96,Easypaisa,2024-04-02,2024,4,2,341,1,219.96
U389,P233,4,Rs. 223.13,5,Rs. 211.97,JazzCash,2024-03-29,2024,3,29,345,1,211.97
U1163,P470,3,Rs. 278.54,15,Rs. 236.76,Visa,2024-10-15,2024,10,15,145,1,236.76
U466,P412,0,Rs. 311.55,25,Rs. 233.66,UBL Omni,2024-01-07,2024,1,7,427,1,233.66
U350,P463,4,Rs. 474.05,20,Rs. 379.24,Cash on Delivery,2024-05-21,2024,5,21,292,1,379.24
U493,P1341,6,Rs. 388.1,25,Rs. 291.08,Cash on Delivery,2024-06-28,2024,6,28,254,1,291.08
U163,P848,3,Rs. 62.46,30,Rs. 43.72,Visa,2024-11-18,2024,11,18,111,1,43.72
U1480,P999,0,Rs. 480.82,5,Rs. 456.78,JazzCash,2024-07-17,2024,7,17,235,1,456.78
U1124,P975,3,Rs. 359.46,50,Rs. 179.73,Visa,2024-02-23,2024,2,23,380,1,179.73
U639,P1055,3,Rs. 34.3,10,Rs. 30.87,Cash on Delivery,2024-11-12,2024,11,12,117,1,30.87
U1672,P819,0,Rs. 68.93,10,Rs. 62.04,Cash on Delivery,2024-09-26,2024,9,26,164,1,62.04
U1888,P559,3,Rs. 291.97,15,Rs. 248.17,Visa,2024-02-06,2024,2,6,397,1,248.17
U1757,P551,2,Rs. 27.49,20,Rs. 21.99,Easypaisa,2024-05-02,2024,5,2,311,1,21.99
U1639,P942,0,Rs. 313.73,30,Rs. 219.61,JazzCash,2024-02-20,2024,2,20,383,1,219.61
U1820,P1122,1,Rs. 203.49,30,Rs. 142.44,Easypaisa,2024-04-30,2024,4,30,313,1,142.44
U767,P1582,4,Rs. 364.44,20,Rs. 291.55,Visa,2024-01-14,2024,1,14,420,1,291.55
U380,P293,4,Rs. 317.67,20,Rs. 254.14,Easypaisa,2024-02-10,2024,2,10,393,1,254.14
U158,P1854,0,Rs. 182.13,25,Rs. 136.6,Cash on Delivery,2024-11-09,2024,11,9,120,1,136.6
U1535,P546,0,Rs. 359.48,10,Rs. 323.53,UBL Omni,2024-10-17,2024,10,17,143,1,323.53
U956,P777,5,Rs. 497.98,50,Rs. 248.99,Cash on Delivery,2024-01-04,2024,1,4,430,1,248.99
U1056,P1113,1,Rs. 168.18,5,Rs. 159.77,UBL Omni,2024-07-27,2024,7,27,225,1,159.77
U1576,P1795,1,Rs. 335.09,20,Rs. 268.07,Visa,2024-10-13,2024,10,13,147,1,268.07
U1900,P1077,4,Rs. 188.8,10,Rs. 169.92,JazzCash,2024-08-16,2024,8,16,205,1,169.92
U1534,P1349,4,Rs. 108.12,50,Rs. 54.06,Cash on Delivery,2024-08-02,2024,8,2,219,1,54.06
U60,P387,3,Rs. 308.09,0,Rs. 308.09,UBL Omni,2024-03-11,2024,3,11,363,1,308.09
U841,P494,4,Rs. 341.68,10,Rs. 307.51,Easypaisa,2024-03-01,2024,3,1,373,1,307.51
U330,P1973,3,Rs. 411.81,5,Rs. 391.22,Cash on Delivery,2024-05-09,2024,5,9,304,1,391.22
U1503,P1150,6,Rs. 435.67,0,Rs. 435.67,Visa,2024-11-05,2024,11,5,124,1,435.67
U162,P479,1,Rs. 73.09,10,Rs. 65.78,Cash on Delivery,2024-10-21,2024,10,21,139,1,65.78
U753,P459,3,Rs. 39.08,0,Rs. 39.08,Visa,2024-06-13,2024,6,13,269,1,39.08
U1523,P815,3,Rs. 191.77,25,Rs. 143.83,JazzCash,2024-09-24,2024,9,24,166,1,143.83
U905,P773,5,Rs. 244.61,10,Rs. 220.15,Easypaisa,2024-08-23,2024,8,23,198,1,220.15
U108,P1462,5,Rs. 153.68,25,Rs. 115.26,JazzCash,2024-07-21,2024,7,21,231,1,115.26
U1964,P239,5,Rs. 30.46,30,Rs. 21.32,JazzCash,2024-07-29,2024,7,29,223,1,21.32
U935,P1996,5,Rs. 374.32,50,Rs. 187.16,Cash on Delivery,2024-01-07,2024,1,7,427,1,187.16
U1696,P1995,5,Rs. 291.5,25,Rs. 218.62,Easypaisa,2024-08-18,2024,8,18,203,1,218.62
U510,P508,3,Rs. 209.68,5,Rs. 199.2,Cash on Delivery,2024-04-28,2024,4,28,315,1,199.2
U740,P1276,5,Rs. 247.86,20,Rs. 198.29,JazzCash,2024-06-01,2024,6,1,281,1,198.29
U801,P344,3,Rs. 201.3,5,Rs. 191.24,Easypaisa,2024-03-19,2024,3,19,355,1,191.24
U672,P1927,6,Rs. 51.73,30,Rs. 36.21,Visa,2024-05-21,2024,5,21,292,1,36.21
U1441,P1898,0,Rs. 49.99,20,Rs. 39.99,Visa,2024-03-27,2024,3,27,347,1,39.99
U586,P1574,3,Rs. 481.88,15,Rs. 409.6,Visa,2024-05-30,2024,5,30,283,1,409.6
U724,P1564,2,Rs. 341.83,5,Rs. 324.74,Visa,2024-03-06,2024,3,6,368,1,324.74
U1095,P200,6,Rs. 252.68,0,Rs. 252.68,JazzCash,2024-08-13,2024,8,13,208,1,252.68
U1869,P1710,5,Rs. 198.38,25,Rs. 148.78,UBL Omni,2024-03-09,2024,3,9,365,1,148.78
U480,P1638,3,Rs. 57.23,5,Rs. 54.37,Visa,2024-06-30,2024,6,30,252,1,54.37
U610,P1332,5,Rs. 367.27,25,Rs. 275.45,JazzCash,2024-08-21,2024,8,21,200,1,275.45
U656,P1701,5,Rs. 30.21,10,Rs. 27.19,UBL Omni,2024-10-10,2024,10,10,150,1,27.19
U1857,P1464,0,Rs. 143.63,25,Rs. 107.72,Visa,2024-01-16,2024,1,16,418,1,107.72
U732,P284,2,Rs. 84.26,5,Rs. 80.05,Cash on Delivery,2024-10-16,2024,10,16,144,1,80.05
U749,P64,4,Rs. 298.05,5,Rs. 283.15,UBL Omni,2024-04-15,2024,4,15,328,1,283.15
U1282,P615,5,Rs. 426.79,15,Rs. 362.77,Visa,2024-10-10,2024,10,10,150,1,362.77
U346,P1025,0,Rs. 210.36,10,Rs. 189.32,Cash on Delivery,2024-11-17,2024,11,17,112,1,189.32
U1479,P1487,2,Rs. 56.54,50,Rs. 28.27,Visa,2024-09-30,2024,9,30,160,1,28.27
U648,P1808,2,Rs. 116.39,25,Rs. 87.29,Easypaisa,2024-02-20,2024,2,20,383,1,87.29
U1299,P1558,4,Rs. 374.41,20,Rs. 299.53,Visa,2024-06-27,2024,6,27,255,1,299.53
U1774,P1065,4,Rs. 407.47,30,Rs. 285.23,UBL Omni,2024-10-05,2024,10,5,155,1,285.23
U609,P1811,3,Rs. 496.76,5,Rs. 471.92,Cash on Delivery,2024-03-10,2024,3,10,364,1,471.92
U301,P1035,2,Rs. 239.31,10,Rs. 215.38,JazzCash,2024-05-14,2024,5,14,299,1,215.38
U1591,P1693,3,Rs. 427.8,20,Rs. 342.24,UBL Omni,2024-08-11,2024,8,11,210,1,342.24
U424,P927,6,Rs. 112.35,5,Rs. 106.73,UBL Omni,2024-02-22,2024,2,22,381,1,106.73
U1094,P90,4,Rs. 334.87,50,Rs. 167.44,Cash on Delivery,2024-11-14,2024,11,14,115,1,167.44
U326,P1785,4,Rs. 270.36,15,Rs. 229.81,UBL Omni,2024-09-29,2024,9,29,161,1,229.81
U1903,P1902,4,Rs. 408.28,25,Rs. 306.21,JazzCash,2024-07-23,2024,7,23,229,1,306.21
U1106,P880,1,Rs. 444.98,0,Rs. 444.98,Cash on Delivery,2024-03-22,2024,3,22,352,1,444.98
U501,P1011,0,Rs. 496.05,5,Rs. 471.25,Visa,2024-01-09,2024,1,9,425,1,471.25
U940,P1411,0,Rs. 134.41,20,Rs. 107.53,UBL Omni,2024-05-07,2024,5,7,306,1,107.53
U192,P146,3,Rs. 135.86,15,Rs. 115.48,Cash on Delivery,2024-01-27,2024,1,27,407,1,115.48
U1805,P1271,4,Rs. 406.06,50,Rs. 203.03,JazzCash,2024-03-24,2024,3,24,350,1,203.03
U786,P182,5,Rs. 250.41,50,Rs. 125.2,Visa,2024-01-13,2024,1,13,421,1,125.2
U1748,P1075,1,Rs. 12.56,20,Rs. 10.05,JazzCash,2024-03-05,2024,3,5,369,1,10.05
U1016,P318,1,Rs. 119.61,50,Rs. 59.8,Visa,2024-08-06,2024,8,6,215,1,59.8
U1291,P850,1,Rs. 147.52,25,Rs. 110.64,UBL Omni,2024-07-07,2024,7,7,245,1,110.64
U827,P157,3,Rs. 16.08,30,Rs. 11.26,UBL Omni,2024-03-15,2024,3,15,359,1,11.26
U1988,P1530,6,Rs. 359.32,0,Rs. 359.32,JazzCash,2024-07-05,2024,7,5,247,1,359.32
U123,P1475,6,Rs. 439.39,50,Rs. 219.69,UBL Omni,2024-01-08,2024,1,8,426,1,219.69
U367,P1405,3,Rs. 277.17,30,Rs. 194.02,Visa,2024-01-02,2024,1,2,432,1,194.02
U938,P1511,4,Rs. 137.74,30,Rs. 96.42,Cash on Delivery,2024-08-23,2024,8,23,198,1,96.42
U369,P1316,0,Rs. 19.44,15,Rs. 16.52,Easypaisa,2024-07-30,2024,7,30,222,1,16.52
U627,P1730,0,Rs. 368.74,5,Rs. 350.3,JazzCash,2024-02-26,2024,2,26,377,1,350.3
U17,P1422,2,Rs. 151.92,5,Rs. 144.32,UBL Omni,2024-06-12,2024,6,12,270,1,144.32
U1323,P1386,0,Rs. 194.6,50,Rs. 97.3,JazzCash,2024-11-19,2024,11,19,110,1,97.3
U1216,P1899,6,Rs. 11.54,25,Rs. 8.65,UBL Omni,2024-05-07,2024,5,7,306,1,8.65
U1628,P354,6,Rs. 332.62,20,Rs. 266.1,JazzCash,2024-10-07,2024,10,7,153,1,266.1
U391,P1624,1,Rs. 321.92,50,Rs. 160.96,Visa,2024-07-05,2024,7,5,247,1,160.96
U625,P1623,0,Rs. 247.91,20,Rs. 198.33,Cash on Delivery,2024-01-12,2024,1,12,422,1,198.33
U1228,P302,3,Rs. 31.72,20,Rs. 25.38,JazzCash,2024-06-29,2024,6,29,253,1,25.38
U1083,P1052,4,Rs. 379.07,20,Rs. 303.26,Easypaisa,2024-10-03,2024,10,3,157,1,303.26
U208,P1919,1,Rs. 37.22,30,Rs. 26.05,UBL Omni,2024-04-19,2024,4,19,324,1,26.05
U284,P495,0,Rs. 94.97,30,Rs. 66.48,JazzCash,2024-07-02,2024,7,2,250,1,66.48
U829,P38,4,Rs. 297.02,5,Rs. 282.17,UBL Omni,2024-05-11,2024,5,11,302,1,282.17
U197,P1943,6,Rs. 340.26,5,Rs. 323.25,Easypaisa,2024-01-09,2024,1,9,425,1,323.25
U867,P468,1,Rs. 118.52,5,Rs. 112.59,Easypaisa,2024-04-11,2024,4,11,332,1,112.59
U1596,P1645,6,Rs. 251.72,5,Rs. 239.13,Visa,2024-08-31,2024,8,31,190,1,239.13
U882,P1296,4,Rs. 212.42,50,Rs. 106.21,Visa,2024-02-03,2024,2,3,400,1,106.21
U1889,P400,0,Rs. 293.84,15,Rs. 249.76,JazzCash,2024-09-04,2024,9,4,186,1,249.76
U1123,P1364,5,Rs. 61.98,0,Rs. 61.98,UBL Omni,2024-01-17,2024,1,17,417,1,61.98
U818,P818,4,Rs. 473.05,50,Rs. 236.53,Easypaisa,2024-08-23,2024,8,23,198,1,236.53
U910,P234,6,Rs. 100.64,15,Rs. 85.54,Cash on Delivery,2024-03-31,2024,3,31,343,1,85.54
U293,P511,6,Rs. 136.17,10,Rs. 122.55,Easypaisa,2024-06-15,2024,6,15,267,1,122.55
U1350,P391,1,Rs. 408.9,5,Rs. 388.45,Cash on Delivery,2024-05-26,2024,5,26,287,1,388.45
U1046,P1998,0,Rs. 113.72,50,Rs. 56.86,JazzCash,2024-11-01,2024,11,1,128,1,56.86
U476,P1001,1,Rs. 220.76,15,Rs. 187.65,Cash on Delivery,2024-03-14,2024,3,14,360,1,187.65
U1105,P612,6,Rs. 329.85,10,Rs. 296.87,UBL Omni,2024-06-25,2024,6,25,257,1,296.87
U1403,P1720,5,Rs. 431.38,0,Rs. 431.38,Visa,2024-03-05,2024,3,5,369,1,431.38
U744,P796,0,Rs. 240.01,30,Rs. 168.01,JazzCash,2024-05-04,2024,5,4,309,1,168.01
U239,P668,1,Rs. 309.67,25,Rs. 232.25,JazzCash,2024-09-04,2024,9,4,186,1,232.25
U323,P659,6,Rs. 403.4,10,Rs. 363.06,Easypaisa,2024-08-25,2024,8,25,196,1,363.06
U125,P1309,5,Rs. 365.32,5,Rs. 347.05,JazzCash,2024-09-06,2024,9,6,184,1,347.05
U1212,P1733,0,Rs. 156.51,15,Rs. 133.03,UBL Omni,2024-01-07,2024,1,7,427,1,133.03
U1127,P198,5,Rs. 85.98,20,Rs. 68.78,UBL Omni,2024-05-14,2024,5,14,299,1,68.78
U112,P1974,6,Rs. 277.93,50,Rs. 138.97,Easypaisa,2024-04-23,2024,4,23,320,1,138.97
U1115,P719,1,Rs. 124.42,0,Rs. 124.42,UBL Omni,2024-11-05,2024,11,5,124,1,124.42
U1090,P621,1,Rs. 382.18,10,Rs. 343.96,Visa,2024-04-26,2024,4,26,317,1,343.96
U494,P736,4,Rs. 390.3,20,Rs. 312.24,UBL Omni,2024-03-08,2024,3,8,366,1,312.24
U588,P526,6,Rs. 21.41,5,Rs. 20.34,Easypaisa,2024-04-23,2024,4,23,320,1,20.34
U813,P1491,5,Rs. 466.36,0,Rs. 466.36,Visa,2024-01-21,2024,1,21,413,1,466.36
U111,P477,2,Rs. 383.58,10,Rs. 345.22,JazzCash,2024-06-07,2024,6,7,275,1,345.22
U677,P1389,4,Rs. 481.84,5,Rs. 457.75,JazzCash,2024-08-29,2024,8,29,192,1,457.75
U1695,P1845,6,Rs. 71.02,50,Rs. 35.51,Cash on Delivery,2024-11-17,2024,11,17,112,1,35.51
U722,P963,2,Rs. 222.11,50,Rs. 111.06,UBL Omni,2024-02-27,2024,2,27,376,1,111.06
U1553,P1079,4,Rs. 367.95,30,Rs. 257.56,JazzCash,2024-05-06,2024,5,6,307,1,257.56
U297,P1813,5,Rs. 100.75,30,Rs. 70.52,Easypaisa,2024-08-24,2024,8,24,197,1,70.52
U594,P485,0,Rs. 135.73,15,Rs. 115.37,Visa,2024-08-27,2024,8,27,194,1,115.37
U1645,P943,1,Rs. 44.14,50,Rs. 22.07,Cash on Delivery,2024-09-15,2024,9,15,175,1,22.07
U203,P1860,2,Rs. 232.51,20,Rs. 186.01,Visa,2024-02-15,2024,2,15,388,1,186.01
U1718,P756,1,Rs. 466.36,25,Rs. 349.77,JazzCash,2024-09-13,2024,9,13,177,1,349.77
U692,P73,4,Rs. 152.98,15,Rs. 130.03,JazzCash,2024-06-18,2024,6,18,264,1,130.03
U1690,P641,1,Rs. 158.66,5,Rs. 150.73,Visa,2024-07-23,2024,7,23,229,1,150.73
U1767,P466,3,Rs. 319.29,50,Rs. 159.65,JazzCash,2024-07-22,2024,7,22,230,1,159.65
U433,P1493,3,Rs. 255.81,50,Rs. 127.91,UBL Omni,2024-03-12,2024,3,12,362,1,127.91
U508,P262,2,Rs. 460.17,15,Rs. 391.14,JazzCash,2024-11-17,2024,11,17,112,1,391.14
U528,P1847,1,Rs. 152.35,50,Rs. 76.17,JazzCash,2024-08-10,2024,8,10,211,1,76.17
U1930,P1981,3,Rs. 132.23,25,Rs. 99.17,Easypaisa,2024-02-13,2024,2,13,390,1,99.17
U512,P405,6,Rs. 196.43,15,Rs. 166.97,Easypaisa,2024-01-02,2024,1,2,432,1,166.97
U1589,P482,1,Rs. 286.12,30,Rs. 200.28,Easypaisa,2024-10-19,2024,10,19,141,1,200.28
U775,P785,0,Rs. 389.12,25,Rs. 291.84,Easypaisa,2024-02-23,2024,2,23,380,1,291.84
U1259,P665,6,Rs. 155.75,50,Rs. 77.88,UBL Omni,2024-07-22,2024,7,22,230,1,77.88
U822,P280,4,Rs. 450.17,0,Rs. 450.17,UBL Omni,2024-03-21,2024,3,21,353,1,450.17
U1337,P1039,2,Rs. 375.41,30,Rs. 262.79,JazzCash,2024-02-27,2024,2,27,376,1,262.79
U1854,P1233,1,Rs. 247.76,25,Rs. 185.82,Visa,2024-01-30,2024,1,30,404,1,185.82
U1526,P1485,5,Rs. 417.34,30,Rs. 292.14,Visa,2024-02-17,2024,2,17,386,1,292.14
U1659,P1742,5,Rs. 420.22,0,Rs. 420.22,Cash on Delivery,2024-02-17,2024,2,17,386,1,420.22
U1686,P904,0,Rs. 421.02,25,Rs. 315.76,Visa,2024-05-10,2024,5,10,303,1,315.76
U1200,P800,0,Rs. 459.39,30,Rs. 321.57,Cash on Delivery,2024-07-06,2024,7,6,246,1,321.57
U1771,P1450,0,Rs. 111.14,0,Rs. 111.14,Cash on Delivery,2024-03-28,2024,3,28,346,1,111.14
U1839,P1184,3,Rs. 256.51,0,Rs. 256.51,Easypaisa,2024-06-21,2024,6,21,261,1,256.51
U471,P890,1,Rs. 125.36,30,Rs. 87.75,Visa,2024-10-13,2024,10,13,147,1,87.75
U1781,P43,2,Rs. 493.32,10,Rs. 443.99,UBL Omni,2024-04-26,2024,4,26,317,1,443.99
U595,P798,1,Rs. 436.44,10,Rs. 392.8,JazzCash,2024-09-21,2024,9,21,169,1,392.8
U1499,P1224,0,Rs. 16.99,0,Rs. 16.99,Visa,2024-11-03,2024,11,3,126,1,16.99
U152,P1807,3,Rs. 18.56,15,Rs. 15.78,Cash on Delivery,2024-10-20,2024,10,20,140,1,15.78
U966,P154,4,Rs. 212.65,50,Rs. 106.33,JazzCash,2024-08-02,2024,8,2,219,1,106.33
U566,P1313,2,Rs. 343.71,50,Rs. 171.85,Cash on Delivery,2024-03-05,2024,3,5,369,1,171.85
U1044,P902,3,Rs. 470.9,10,Rs. 423.81,JazzCash,2024-02-20,2024,2,20,383,1,423.81
U1915,P683,2,Rs. 101.4,5,Rs. 96.33,JazzCash,2024-03-10,2024,3,10,364,1,96.33
U345,P1939,5,Rs. 419.54,10,Rs. 377.59,Cash on Delivery,2024-06-17,2024,6,17,265,1,377.59
U810,P291,5,Rs. 286.09,25,Rs. 214.57,UBL Omni,2024-09-23,2024,9,23,167,1,214.57
U1113,P1083,5,Rs. 56.97,0,Rs. 56.97,Visa,2024-04-24,2024,4,24,319,1,56.97
U1626,P282,4,Rs. 394.76,25,Rs. 296.07,Easypaisa,2024-03-28,2024,3,28,346,1,296.07
U1061,P1643,3,Rs. 251.32,5,Rs. 238.75,UBL Omni,2024-06-28,2024,6,28,254,1,238.75
U1255,P122,4,Rs. 287.69,10,Rs. 258.92,UBL Omni,2024-03-08,2024,3,8,366,1,258.92
U1385,P1257,6,Rs. 26.81,50,Rs. 13.4,Easypaisa,2024-03-27,2024,3,27,347,1,13.4
U1894,P834,6,Rs. 219.83,5,Rs. 208.84,UBL Omni,2024-10-13,2024,10,13,147,1,208.84
U611,P561,2,Rs. 422.69,20,Rs. 338.15,Easypaisa,2024-04-28,2024,4,28,315,1,338.15
U1407,P867,4,Rs. 284.25,20,Rs. 227.4,Easypaisa,2024-04-19,2024,4,19,324,1,227.4
U547,P228,2,Rs. 325.51,15,Rs. 276.68,Visa,2024-11-10,2024,11,10,119,1,276.68
U1557,P94,4,Rs. 493.82,25,Rs. 370.37,Visa,2024-11-14,2024,11,14,115,1,370.37
