Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Recency,Frequency,Monetary_Value
537-72-0426,Faisalabad,0,1,1,Rs. 70.99,10,35.495,Rs. 745.395,2019-03-20,16:28,Cash on Delivery,709.9,4.761904762,35.495,5.7,2019,3,20,2181,1,745.395
365-64-0515,Lahore,1,0,0,Rs. 46.95,5,11.7375,Rs. 246.4875,2019-12-02,10:25,Easypaisa,234.75,4.761904762,11.7375,7.1,2019,12,2,1924,1,246.4875
851-28-6367,Lahore,0,1,5,Rs. 15.5,10,7.75,Rs. 162.75,2019-03-23,10:55,Easypaisa,155.0,4.761904762,7.75,8.0,2019,3,23,2178,1,162.75
613-59-9758,Faisalabad,1,0,5,Rs. 14.36,10,7.18,Rs. 150.78,2019-01-27,14:28,Cash on Delivery,143.6,4.761904762,7.18,5.4,2019,1,27,2233,1,150.78
115-38-7388,Faisalabad,0,0,1,Rs. 10.18,8,4.072,Rs. 85.512,2019-03-30,12:51,Credit card,81.44,4.761904762,4.072,9.5,2019,3,30,2171,1,85.512
509-29-3912,Lahore,0,0,5,Rs. 38.72,9,17.424,Rs. 365.904,2019-03-20,12:24,Easypaisa,348.48,4.761904762,17.424,4.2,2019,3,20,2181,1,365.904
279-62-1445,Faisalabad,0,0,1,Rs. 12.54,1,0.627,Rs. 13.167,2019-02-21,12:38,Cash on Delivery,12.54,4.761904762,0.627,8.2,2019,2,21,2208,1,13.167
239-48-4278,Lahore,0,1,2,Rs. 10.13,7,3.5455,Rs. 74.4555,2019-10-03,19:35,Easypaisa,70.91,4.761904762,3.5455,8.3,2019,10,3,1984,1,74.4555
746-04-1077,Lahore,0,0,2,Rs. 84.63,10,42.315,Rs. 888.615,2019-01-01,11:36,Credit card,846.3,4.761904762,42.315,9.0,2019,1,1,2259,1,888.615
149-15-7606,Lahore,0,1,5,Rs. 37.32,9,16.794,Rs. 352.674,2019-06-03,15:31,Easypaisa,335.88,4.761904762,16.794,5.1,2019,6,3,2106,1,352.674
701-23-5550,Lahore,0,1,4,Rs. 38.81,4,7.762,Rs. 163.002,2019-03-19,13:40,Easypaisa,155.24,4.761904762,7.762,4.9,2019,3,19,2182,1,163.002
339-18-7061,Faisalabad,0,0,1,Rs. 92.98,2,9.298,Rs. 195.258,2019-02-13,15:06,Credit card,185.96,4.761904762,9.298,8.0,2019,2,13,2216,1,195.258
420-04-7590,Lahore,1,1,4,Rs. 99.7,3,14.955,Rs. 314.055,2019-03-18,11:29,Easypaisa,299.1,4.761904762,14.955,4.7,2019,3,18,2183,1,314.055
175-54-2529,Lahore,0,1,2,Rs. 22.17,8,8.868,Rs. 186.228,2019-03-03,17:01,Credit card,177.36,4.761904762,8.868,9.6,2019,3,3,2198,1,186.228
518-17-2983,Lahore,1,0,1,Rs. 48.63,4,9.726,Rs. 204.246,2019-04-02,15:44,Easypaisa,194.52,4.761904762,9.726,7.6,2019,4,2,2168,1,204.246
556-41-6224,Faisalabad,1,1,3,Rs. 33.64,8,13.456,Rs. 282.576,2019-02-15,17:10,Credit card,269.12,4.761904762,13.456,9.3,2019,2,15,2214,1,282.576
127-47-6963,Lahore,1,1,3,Rs. 51.71,4,10.342,Rs. 217.182,2019-09-03,13:53,Credit card,206.84,4.761904762,10.342,9.8,2019,9,3,2014,1,217.182
166-19-2553,Lahore,0,1,5,Rs. 89.06,6,26.718,Rs. 561.078,2019-01-18,17:26,Cash on Delivery,534.36,4.761904762,26.718,9.9,2019,1,18,2242,1,561.078
308-47-4913,Lahore,0,0,5,Rs. 52.26,10,26.13,Rs. 548.73,2019-09-03,12:45,Credit card,522.6,4.761904762,26.13,6.2,2019,9,3,2014,1,548.73
423-80-0988,Faisalabad,1,1,5,Rs. 76.4,2,7.64,Rs. 160.44,2019-01-30,19:42,Easypaisa,152.8,4.761904762,7.64,6.5,2019,1,30,2230,1,160.44
799-71-1548,Lahore,0,1,0,Rs. 77.72,4,15.544,Rs. 326.424,2019-07-01,16:11,Credit card,310.88,4.761904762,15.544,8.8,2019,7,1,2078,1,326.424
182-88-2763,Lahore,0,1,2,Rs. 79.91,3,11.9865,Rs. 251.7165,2019-03-20,19:28,Credit card,239.73,4.761904762,11.9865,5.0,2019,3,20,2181,1,251.7165
460-93-5834,Lahore,1,1,5,Rs. 45.58,7,15.953,Rs. 335.013,2019-01-13,10:03,Cash on Delivery,319.06,4.761904762,15.953,5.0,2019,1,13,2247,1,335.013
679-22-6530,Lahore,1,0,5,Rs. 40.62,2,4.062,Rs. 85.302,2019-01-17,10:01,Credit card,81.24,4.761904762,4.062,4.1,2019,1,17,2243,1,85.302
667-23-5919,Lahore,0,0,1,Rs. 96.7,5,24.175,Rs. 507.675,2019-01-14,12:52,Easypaisa,483.5,4.761904762,24.175,7.0,2019,1,14,2246,1,507.675
132-23-6451,Lahore,0,1,3,Rs. 20.97,5,5.2425,Rs. 110.0925,2019-04-01,13:21,Cash on Delivery,104.85,4.761904762,5.2425,7.8,2019,4,1,2169,1,110.0925
287-21-9091,Lahore,1,1,4,Rs. 74.67,9,33.6015,Rs. 705.6315,2019-01-22,10:55,Easypaisa,672.03,4.761904762,33.6015,9.4,2019,1,22,2238,1,705.6315
645-44-1170,Lahore,0,1,4,Rs. 58.07,9,26.1315,Rs. 548.7615,2019-01-19,20:07,Easypaisa,522.63,4.761904762,26.1315,4.3,2019,1,19,2241,1,548.7615
258-69-7810,Faisalabad,1,0,1,Rs. 36.85,5,9.2125,Rs. 193.4625,2019-01-26,18:53,Cash on Delivery,184.25,4.761904762,9.2125,9.2,2019,1,26,2234,1,193.4625
324-92-3863,Lahore,0,1,0,Rs. 20.89,2,2.089,Rs. 43.869,2019-05-02,18:45,Cash on Delivery,41.78,4.761904762,2.089,9.8,2019,5,2,2138,1,43.869
541-89-9860,Faisalabad,0,0,1,Rs. 80.48,3,12.072,Rs. 253.512,2019-02-15,12:31,Cash on Delivery,241.44,4.761904762,12.072,8.1,2019,2,15,2214,1,253.512
716-39-1409,Lahore,1,1,3,Rs. 30.35,7,10.6225,Rs. 223.0725,2019-03-19,18:19,Cash on Delivery,212.45,4.761904762,10.6225,8.0,2019,3,19,2182,1,223.0725
237-01-6122,Faisalabad,0,0,4,Rs. 80.79,9,36.3555,Rs. 763.4655,2019-01-02,20:31,Credit card,727.11,4.761904762,36.3555,9.5,2019,1,2,2258,1,763.4655
186-09-3669,Faisalabad,0,0,3,Rs. 81.51,1,4.0755,Rs. 85.5855,2019-01-22,10:57,Easypaisa,81.51,4.761904762,4.0755,9.2,2019,1,22,2238,1,85.5855
719-89-8991,Lahore,0,0,5,Rs. 91.41,5,22.8525,Rs. 479.9025,2019-02-25,16:03,Easypaisa,457.05,4.761904762,22.8525,7.1,2019,2,25,2204,1,479.9025
533-33-5337,Lahore,1,1,0,Rs. 79.39,10,39.695,Rs. 833.595,2019-07-02,20:24,Cash on Delivery,793.9,4.761904762,39.695,6.2,2019,7,2,2077,1,833.595
372-26-1506,Faisalabad,1,0,1,Rs. 23.82,5,5.955,Rs. 125.055,2019-01-28,19:24,Easypaisa,119.1,4.761904762,5.955,5.4,2019,1,28,2232,1,125.055
873-51-0671,Lahore,0,0,5,Rs. 21.98,7,7.693,Rs. 161.553,2019-10-01,16:42,Easypaisa,153.86,4.761904762,7.693,5.1,2019,10,1,1986,1,161.553
641-62-7288,Lahore,1,1,4,Rs. 99.92,6,29.976,Rs. 629.496,2019-03-24,13:33,Easypaisa,599.52,4.761904762,29.976,7.1,2019,3,24,2177,1,629.496
318-68-5053,Lahore,1,0,3,Rs. 76.99,6,23.097,Rs. 485.037,2019-02-27,17:55,Cash on Delivery,461.94,4.761904762,23.097,6.1,2019,2,27,2202,1,485.037
898-04-2717,Lahore,1,1,1,Rs. 76.4,9,34.38,Rs. 721.98,2019-03-19,15:49,Easypaisa,687.6,4.761904762,34.38,7.5,2019,3,19,2182,1,721.98
267-62-7380,Faisalabad,0,1,0,Rs. 82.34,10,41.17,Rs. 864.57,2019-03-29,19:12,Easypaisa,823.4,4.761904762,41.17,4.3,2019,3,29,2172,1,864.57
181-82-6255,Lahore,1,0,4,Rs. 16.37,6,4.911,Rs. 103.131,2019-08-02,10:58,Cash on Delivery,98.22,4.761904762,4.911,7.0,2019,8,2,2046,1,103.131
458-10-8612,Faisalabad,1,1,3,Rs. 64.08,7,22.428,Rs. 470.988,2019-01-20,12:27,Easypaisa,448.56,4.761904762,22.428,7.6,2019,1,20,2240,1,470.988
830-58-2383,Lahore,1,1,4,Rs. 31.75,4,6.35,Rs. 133.35,2019-08-02,15:26,Cash on Delivery,127.0,4.761904762,6.35,8.6,2019,8,2,2046,1,133.35
880-35-0356,Lahore,0,0,5,Rs. 75.2,3,11.28,Rs. 236.88,2019-05-02,11:51,Easypaisa,225.6,4.761904762,11.28,4.8,2019,5,2,2138,1,236.88
277-35-5865,Faisalabad,0,0,2,Rs. 98.97,9,44.5365,Rs. 935.2665,2019-09-03,11:23,Cash on Delivery,890.73,4.761904762,44.5365,6.7,2019,9,3,2014,1,935.2665
512-91-0811,Faisalabad,1,1,3,Rs. 89.75,1,4.4875,Rs. 94.2375,2019-06-02,20:05,Credit card,89.75,4.761904762,4.4875,6.6,2019,6,2,2107,1,94.2375
529-56-3974,Lahore,0,1,0,Rs. 25.51,4,5.102,Rs. 107.142,2019-09-03,17:03,Cash on Delivery,102.04,4.761904762,5.102,6.8,2019,9,3,2014,1,107.142
316-01-3952,Lahore,1,0,2,Rs. 54.27,5,13.5675,Rs. 284.9175,2019-03-13,14:16,Easypaisa,271.35,4.761904762,13.5675,4.6,2019,3,13,2188,1,284.9175
236-27-1144,Faisalabad,1,0,2,Rs. 16.31,9,7.3395,Rs. 154.1295,2019-03-26,10:31,Easypaisa,146.79,4.761904762,7.3395,8.4,2019,3,26,2175,1,154.1295
228-96-1411,Faisalabad,0,0,2,Rs. 98.7,8,39.48,Rs. 829.08,2019-04-03,20:39,Cash on Delivery,789.6,4.761904762,39.48,7.6,2019,4,3,2167,1,829.08
354-25-5821,Lahore,0,0,5,Rs. 69.12,6,20.736,Rs. 435.456,2019-08-02,13:03,Cash on Delivery,414.72,4.761904762,20.736,5.6,2019,8,2,2046,1,435.456
340-66-0321,Lahore,0,1,0,Rs. 36.36,4,7.272,Rs. 152.712,2019-03-25,13:07,Cash on Delivery,145.44,4.761904762,7.272,7.6,2019,3,25,2176,1,152.712
687-47-8271,Lahore,1,1,1,Rs. 98.98,10,49.49,Rs. 1039.29,2019-08-02,16:20,Credit card,989.8,4.761904762,49.49,8.7,2019,8,2,2046,1,1039.29
862-59-8517,Faisalabad,1,0,2,Rs. 90.24,6,27.072,Rs. 568.512,2019-01-27,11:17,Cash on Delivery,541.44,4.761904762,27.072,6.2,2019,1,27,2233,1,568.512
885-56-0389,Faisalabad,0,1,1,Rs. 52.35,1,2.6175,Rs. 54.9675,2019-12-02,17:49,Cash on Delivery,52.35,4.761904762,2.6175,4.0,2019,12,2,1924,1,54.9675
123-35-4896,Faisalabad,1,0,5,Rs. 46.66,9,20.997,Rs. 440.937,2019-02-17,19:11,Easypaisa,419.94,4.761904762,20.997,5.3,2019,2,17,2212,1,440.937
785-96-0615,Lahore,0,0,0,Rs. 35.74,8,14.296,Rs. 300.216,2019-02-17,15:28,Easypaisa,285.92,4.761904762,14.296,4.9,2019,2,17,2212,1,300.216
163-56-7055,Faisalabad,0,1,1,Rs. 48.71,1,2.4355,Rs. 51.1455,2019-03-26,19:20,Cash on Delivery,48.71,4.761904762,2.4355,4.1,2019,3,26,2175,1,51.1455
269-10-8440,Lahore,0,1,3,Rs. 53.17,7,18.6095,Rs. 390.7995,2019-01-21,18:01,Cash on Delivery,372.19,4.761904762,18.6095,8.9,2019,1,21,2239,1,390.7995
407-63-8975,Lahore,1,1,2,Rs. 73.88,6,22.164,Rs. 465.444,2019-03-23,19:16,Easypaisa,443.28,4.761904762,22.164,4.4,2019,3,23,2178,1,465.444
301-11-9629,Lahore,1,0,5,Rs. 19.1,7,6.685,Rs. 140.385,2019-01-15,10:43,Cash on Delivery,133.7,4.761904762,6.685,9.7,2019,1,15,2245,1,140.385
750-57-9686,Faisalabad,1,0,4,Rs. 45.38,4,9.076,Rs. 190.596,2019-08-01,13:48,Credit card,181.52,4.761904762,9.076,8.7,2019,8,1,2047,1,190.596
873-14-6353,Lahore,0,1,2,Rs. 24.82,7,8.687,Rs. 182.427,2019-02-16,10:33,Credit card,173.74,4.761904762,8.687,7.1,2019,2,16,2213,1,182.427
311-13-6971,Lahore,0,1,5,Rs. 31.99,10,15.995,Rs. 335.895,2019-02-20,15:18,Credit card,319.9,4.761904762,15.995,9.9,2019,2,20,2209,1,335.895
528-87-5606,Lahore,0,0,0,Rs. 39.48,1,1.974,Rs. 41.454,2019-12-02,19:43,Cash on Delivery,39.48,4.761904762,1.974,6.5,2019,12,2,1924,1,41.454
139-52-2867,Faisalabad,1,0,1,Rs. 22.51,7,7.8785,Rs. 165.4485,2019-02-13,10:50,Credit card,157.57,4.761904762,7.8785,4.8,2019,2,13,2216,1,165.4485
726-27-2396,Lahore,1,0,3,Rs. 77.5,5,19.375,Rs. 406.875,2019-01-24,20:36,Easypaisa,387.5,4.761904762,19.375,4.3,2019,1,24,2236,1,406.875
151-27-8496,Faisalabad,1,0,0,Rs. 56.13,4,11.226,Rs. 235.746,2019-01-19,11:43,Easypaisa,224.52,4.761904762,11.226,8.6,2019,1,19,2241,1,235.746
263-12-5321,Lahore,0,1,0,Rs. 92.6,7,32.41,Rs. 680.61,2019-02-27,12:52,Credit card,648.2,4.761904762,32.41,9.3,2019,2,27,2202,1,680.61
256-58-3609,Faisalabad,0,1,1,Rs. 91.98,1,4.599,Rs. 96.579,2019-03-18,15:29,Cash on Delivery,91.98,4.761904762,4.599,9.8,2019,3,18,2183,1,96.579
510-79-0415,Lahore,0,0,5,Rs. 23.08,6,6.924,Rs. 145.404,2019-01-24,19:20,Easypaisa,138.48,4.761904762,6.924,4.9,2019,1,24,2236,1,145.404
153-58-4872,Faisalabad,0,0,2,Rs. 74.89,4,14.978,Rs. 314.538,2019-01-03,15:32,Easypaisa,299.56,4.761904762,14.978,4.2,2019,1,3,2257,1,314.538
577-34-7579,Faisalabad,0,1,2,Rs. 50.49,9,22.7205,Rs. 477.1305,2019-10-01,17:16,Cash on Delivery,454.41,4.761904762,22.7205,5.4,2019,10,1,1986,1,477.1305
585-86-8361,Lahore,1,0,2,Rs. 27.28,5,6.82,Rs. 143.22,2019-03-02,10:31,Credit card,136.4,4.761904762,6.82,8.6,2019,3,2,2199,1,143.22
729-09-9681,Lahore,0,1,4,Rs. 25.91,6,7.773,Rs. 163.233,2019-05-02,10:16,Easypaisa,155.46,4.761904762,7.773,8.7,2019,5,2,2138,1,163.233
308-81-0538,Lahore,1,0,1,Rs. 73.05,4,14.61,Rs. 306.81,2019-02-25,17:16,Credit card,292.2,4.761904762,14.61,4.9,2019,2,25,2204,1,306.81
527-09-6272,Lahore,0,0,0,Rs. 28.45,5,7.1125,Rs. 149.3625,2019-03-21,10:17,Credit card,142.25,4.761904762,7.1125,9.1,2019,3,21,2180,1,149.3625
299-46-1805,Lahore,0,0,5,Rs. 93.72,6,28.116,Rs. 590.436,2019-01-15,16:19,Cash on Delivery,562.32,4.761904762,28.116,4.5,2019,1,15,2245,1,590.436
746-54-5508,Lahore,1,1,4,Rs. 21.52,6,6.456,Rs. 135.576,2019-01-17,12:48,Credit card,129.12,4.761904762,6.456,9.4,2019,1,17,2243,1,135.576
250-17-5703,Lahore,0,1,2,Rs. 18.85,10,9.425,Rs. 197.925,2019-02-27,18:24,Easypaisa,188.5,4.761904762,9.425,5.6,2019,2,27,2202,1,197.925
389-25-3394,Faisalabad,1,1,0,Rs. 11.81,5,2.9525,Rs. 62.0025,2019-02-17,18:06,Cash on Delivery,59.05,4.761904762,2.9525,9.4,2019,2,17,2212,1,62.0025
342-65-4817,Faisalabad,0,1,3,Rs. 86.8,3,13.02,Rs. 273.42,2019-01-28,16:47,Easypaisa,260.4,4.761904762,13.02,9.9,2019,1,28,2232,1,273.42
148-41-7930,Faisalabad,1,1,3,Rs. 99.96,7,34.986,Rs. 734.706,2019-01-23,10:33,Cash on Delivery,699.72,4.761904762,34.986,6.1,2019,1,23,2237,1,734.706
273-16-6619,Lahore,1,1,4,Rs. 33.2,2,3.32,Rs. 69.72,2019-03-15,12:20,Credit card,66.4,4.761904762,3.32,4.4,2019,3,15,2186,1,69.72
632-90-0281,Faisalabad,1,0,1,Rs. 37.55,10,18.775,Rs. 394.275,2019-08-03,20:01,Credit card,375.5,4.761904762,18.775,9.3,2019,8,3,2045,1,394.275
779-42-2410,Lahore,0,1,2,Rs. 57.74,3,8.661,Rs. 181.881,2019-02-20,13:06,Easypaisa,173.22,4.761904762,8.661,7.7,2019,2,20,2209,1,181.881
840-76-5966,Lahore,0,1,5,Rs. 12.76,2,1.276,Rs. 26.796,2019-08-01,18:06,Easypaisa,25.52,4.761904762,1.276,7.8,2019,8,1,2047,1,26.796
378-07-7001,Lahore,0,1,0,Rs. 48.09,3,7.2135,Rs. 151.4835,2019-10-02,18:23,Credit card,144.27,4.761904762,7.2135,7.8,2019,10,2,1985,1,151.4835
574-57-9721,Faisalabad,1,1,2,Rs. 43.27,2,4.327,Rs. 90.867,2019-08-03,16:53,Easypaisa,86.54,4.761904762,4.327,5.7,2019,8,3,2045,1,90.867
582-52-8065,Lahore,1,0,1,Rs. 54.31,9,24.4395,Rs. 513.2295,2019-02-22,10:49,Cash on Delivery,488.79,4.761904762,24.4395,8.9,2019,2,22,2207,1,513.2295
528-14-9470,Lahore,0,1,3,Rs. 91.3,1,4.565,Rs. 95.865,2019-02-14,14:42,Easypaisa,91.3,4.761904762,4.565,9.2,2019,2,14,2215,1,95.865
875-46-5808,Lahore,0,1,3,Rs. 25.9,10,12.95,Rs. 271.95,2019-06-02,14:51,Easypaisa,259.0,4.761904762,12.95,8.7,2019,6,2,2107,1,271.95
149-61-1929,Lahore,1,1,5,Rs. 64.19,10,32.095,Rs. 673.995,2019-01-19,14:08,Credit card,641.9,4.761904762,32.095,6.7,2019,1,19,2241,1,673.995
152-08-9985,Lahore,0,1,3,Rs. 64.36,9,28.962,Rs. 608.202,2019-12-03,12:09,Credit card,579.24,4.761904762,28.962,8.6,2019,12,3,1923,1,608.202
712-39-0363,Lahore,0,1,2,Rs. 41.66,6,12.498,Rs. 262.458,2019-02-01,15:24,Easypaisa,249.96,4.761904762,12.498,5.6,2019,2,1,2228,1,262.458
232-11-3025,Lahore,1,1,5,Rs. 78.77,10,39.385,Rs. 827.085,2019-01-24,10:04,Cash on Delivery,787.7,4.761904762,39.385,6.4,2019,1,24,2236,1,827.085
670-79-6321,Lahore,0,0,4,Rs. 94.59,7,33.1065,Rs. 695.2365,2019-01-17,15:27,Credit card,662.13,4.761904762,33.1065,4.9,2019,1,17,2243,1,695.2365
565-17-3836,Lahore,0,0,3,Rs. 47.67,4,9.534,Rs. 200.214,2019-12-03,14:21,Cash on Delivery,190.68,4.761904762,9.534,9.1,2019,12,3,1923,1,200.214
896-34-0956,Lahore,1,1,1,Rs. 21.32,1,1.066,Rs. 22.386,2019-01-26,12:43,Cash on Delivery,21.32,4.761904762,1.066,5.9,2019,1,26,2234,1,22.386
837-55-7229,Lahore,1,0,1,Rs. 47.44,1,2.372,Rs. 49.812,2019-02-22,18:19,Credit card,47.44,4.761904762,2.372,6.8,2019,2,22,2207,1,49.812
214-17-6927,Faisalabad,1,0,2,Rs. 16.48,6,4.944,Rs. 103.824,2019-07-02,18:23,Easypaisa,98.88,4.761904762,4.944,9.9,2019,7,2,2077,1,103.824
732-94-0499,Faisalabad,1,0,0,Rs. 41.65,10,20.825,Rs. 437.325,2019-01-13,17:04,Credit card,416.5,4.761904762,20.825,5.4,2019,1,13,2247,1,437.325
247-11-2470,Lahore,0,0,1,Rs. 22.32,4,4.464,Rs. 93.744,2019-01-03,16:23,Credit card,89.28,4.761904762,4.464,4.4,2019,1,3,2257,1,93.744
235-46-8343,Faisalabad,0,1,2,Rs. 27.66,10,13.83,Rs. 290.43,2019-02-14,11:26,Credit card,276.6,4.761904762,13.83,8.9,2019,2,14,2215,1,290.43
400-60-7251,Lahore,1,1,4,Rs. 74.07,1,3.7035,Rs. 77.7735,2019-10-02,12:50,Easypaisa,74.07,4.761904762,3.7035,9.9,2019,10,2,1985,1,77.7735
687-15-1097,Faisalabad,0,0,3,Rs. 21.12,2,2.112,Rs. 44.352,2019-03-01,19:17,Cash on Delivery,42.24,4.761904762,2.112,9.7,2019,3,1,2200,1,44.352
211-30-9270,Faisalabad,1,1,3,Rs. 17.41,5,4.3525,Rs. 91.4025,2019-01-28,15:16,Credit card,87.05,4.761904762,4.3525,4.9,2019,1,28,2232,1,91.4025
795-49-7276,Lahore,1,1,1,Rs. 37.15,4,7.43,Rs. 156.03,2019-03-23,18:59,Easypaisa,148.6,4.761904762,7.43,8.3,2019,3,23,2178,1,156.03
659-65-8956,Lahore,0,1,1,Rs. 51.36,1,2.568,Rs. 53.928,2019-01-16,15:26,Easypaisa,51.36,4.761904762,2.568,5.2,2019,1,16,2244,1,53.928
449-16-6770,Lahore,1,1,3,Rs. 50.79,5,12.6975,Rs. 266.6475,2019-02-19,14:53,Credit card,253.95,4.761904762,12.6975,5.3,2019,2,19,2210,1,266.6475
595-27-4851,Lahore,1,0,1,Rs. 54.28,7,18.998,Rs. 398.958,2019-01-27,18:05,Easypaisa,379.96,4.761904762,18.998,9.3,2019,1,27,2233,1,398.958
569-76-2760,Lahore,0,0,5,Rs. 22.01,4,4.402,Rs. 92.442,2019-01-29,18:15,Credit card,88.04,4.761904762,4.402,6.6,2019,1,29,2231,1,92.442
788-07-8452,Faisalabad,0,0,4,Rs. 24.24,7,8.484,Rs. 178.164,2019-01-27,17:38,Easypaisa,169.68,4.761904762,8.484,9.4,2019,1,27,2233,1,178.164
870-54-3162,Lahore,1,0,5,Rs. 32.25,5,8.0625,Rs. 169.3125,2019-01-27,13:26,Cash on Delivery,161.25,4.761904762,8.0625,9.0,2019,1,27,2233,1,169.3125
291-32-1427,Lahore,0,1,1,Rs. 21.94,5,5.485,Rs. 115.185,2019-05-03,12:29,Easypaisa,109.7,4.761904762,5.485,5.3,2019,5,3,2137,1,115.185
731-59-7531,Lahore,0,1,3,Rs. 72.57,8,29.028,Rs. 609.588,2019-03-30,17:58,Cash on Delivery,580.56,4.761904762,29.028,4.6,2019,3,30,2171,1,609.588
196-01-2849,Faisalabad,0,0,1,Rs. 73.38,7,25.683,Rs. 539.343,2019-10-02,13:56,Cash on Delivery,513.66,4.761904762,25.683,9.5,2019,10,2,1985,1,539.343
635-40-6220,Lahore,1,1,3,Rs. 89.6,8,35.84,Rs. 752.64,2019-07-02,11:28,Easypaisa,716.8,4.761904762,35.84,6.6,2019,7,2,2077,1,752.64
533-66-5566,Lahore,1,0,4,Rs. 51.07,7,17.8745,Rs. 375.3645,2019-12-01,11:42,Cash on Delivery,357.49,4.761904762,17.8745,7.0,2019,12,1,1925,1,375.3645
453-33-6436,Lahore,1,0,4,Rs. 93.12,8,37.248,Rs. 782.208,2019-07-02,10:09,Cash on Delivery,744.96,4.761904762,37.248,6.8,2019,7,2,2077,1,782.208
254-31-0042,Lahore,0,1,0,Rs. 21.5,9,9.675,Rs. 203.175,2019-06-03,12:46,Credit card,193.5,4.761904762,9.675,7.8,2019,6,3,2106,1,203.175
144-51-6085,Lahore,0,1,4,Rs. 70.74,4,14.148,Rs. 297.108,2019-05-01,16:05,Credit card,282.96,4.761904762,14.148,4.4,2019,5,1,2139,1,297.108
370-41-7321,Lahore,0,1,3,Rs. 56.69,9,25.5105,Rs. 535.7205,2019-02-27,17:24,Credit card,510.21,4.761904762,25.5105,8.4,2019,2,27,2202,1,535.7205
400-45-1220,Lahore,1,0,3,Rs. 13.5,10,6.75,Rs. 141.75,2019-02-27,11:06,Credit card,135.0,4.761904762,6.75,4.8,2019,2,27,2202,1,141.75
556-86-3144,Faisalabad,0,0,1,Rs. 74.29,1,3.7145,Rs. 78.0045,2019-01-13,19:30,Cash on Delivery,74.29,4.761904762,3.7145,5.0,2019,1,13,2247,1,78.0045
849-09-3807,Lahore,0,0,1,Rs. 88.34,7,30.919,Rs. 649.299,2019-02-18,13:28,Cash on Delivery,618.38,4.761904762,30.919,6.6,2019,2,18,2211,1,649.299
427-45-9297,Lahore,0,0,4,Rs. 40.73,7,14.2555,Rs. 299.3655,2019-12-03,11:01,Easypaisa,285.11,4.761904762,14.2555,5.4,2019,12,3,1923,1,299.3655
386-27-7606,Faisalabad,0,0,4,Rs. 81.2,7,28.42,Rs. 596.82,2019-03-23,15:59,Credit card,568.4,4.761904762,28.42,8.1,2019,3,23,2178,1,596.82
447-15-7839,Lahore,0,0,5,Rs. 22.24,10,11.12,Rs. 233.52,2019-09-02,11:00,Cash on Delivery,222.4,4.761904762,11.12,4.2,2019,9,2,2015,1,233.52
192-98-7397,Faisalabad,1,1,1,Rs. 12.78,1,0.639,Rs. 13.419,2019-08-01,14:11,Easypaisa,12.78,4.761904762,0.639,9.5,2019,8,1,2047,1,13.419
242-11-3142,Lahore,0,1,1,Rs. 83.77,2,8.377,Rs. 175.917,2019-02-24,19:57,Cash on Delivery,167.54,4.761904762,8.377,4.6,2019,2,24,2205,1,175.917
396-90-2219,Lahore,1,0,0,Rs. 14.96,8,5.984,Rs. 125.664,2019-02-23,12:29,Cash on Delivery,119.68,4.761904762,5.984,8.6,2019,2,23,2206,1,125.664
433-75-6987,Lahore,0,0,3,Rs. 55.97,7,19.5895,Rs. 411.3795,2019-05-03,19:06,Easypaisa,391.79,4.761904762,19.5895,8.9,2019,5,3,2137,1,411.3795
558-60-5016,Lahore,1,0,4,Rs. 33.3,9,14.985,Rs. 314.685,2019-04-03,15:27,Easypaisa,299.7,4.761904762,14.985,7.2,2019,4,3,2167,1,314.685
238-49-0436,Lahore,1,1,3,Rs. 32.46,8,12.984,Rs. 272.664,2019-03-27,13:48,Credit card,259.68,4.761904762,12.984,4.9,2019,3,27,2174,1,272.664
268-27-6179,Lahore,0,0,1,Rs. 56.47,8,22.588,Rs. 474.348,2019-09-03,14:57,Easypaisa,451.76,4.761904762,22.588,7.3,2019,9,3,2014,1,474.348
886-77-9084,Faisalabad,1,1,0,Rs. 71.89,8,28.756,Rs. 603.876,2019-02-19,11:33,Easypaisa,575.12,4.761904762,28.756,5.5,2019,2,19,2210,1,603.876
326-78-5178,Faisalabad,0,1,2,Rs. 91.4,7,31.99,Rs. 671.79,2019-03-02,10:19,Cash on Delivery,639.8,4.761904762,31.99,9.5,2019,3,2,2199,1,671.79
565-67-6697,Lahore,0,1,4,Rs. 27.0,9,12.15,Rs. 255.15,2019-02-03,14:16,Cash on Delivery,243.0,4.761904762,12.15,4.8,2019,2,3,2226,1,255.15
397-25-8725,Lahore,0,0,3,Rs. 39.62,9,17.829,Rs. 374.409,2019-01-13,17:54,Credit card,356.58,4.761904762,17.829,6.8,2019,1,13,2247,1,374.409
338-65-2210,Faisalabad,0,0,3,Rs. 68.6,10,34.3,Rs. 720.3,2019-05-02,19:57,Cash on Delivery,686.0,4.761904762,34.3,9.1,2019,5,2,2138,1,720.3
767-05-1286,Faisalabad,0,0,4,Rs. 83.77,6,25.131,Rs. 527.751,2019-01-23,12:10,Easypaisa,502.62,4.761904762,25.131,5.4,2019,1,23,2237,1,527.751
346-12-3257,Lahore,0,1,0,Rs. 19.24,9,8.658,Rs. 181.818,2019-04-03,16:28,Cash on Delivery,173.16,4.761904762,8.658,8.0,2019,4,3,2167,1,181.818
